Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,210,7,1.816282272954382,0.8162822729543819,1.0465389427041938,0.4163106251233341,1.9269075052210234,3.0490504941199434,4.495304037924805,-0.23280715472747293,-0.054792956696878635,43,23,22,0.20476190476190476,0.2630956980215401,0.23280715472747293,0.0031833018573547947,0.17916622436457835,-0.09757104299695007,0.6047619047619047,0.9362763126952737,1.4326155627987924,-0.03859119468613807,-0.05706393423278573,-0.07106790917866004,-0.08317485994150757,-0.05864504965021057
MVO,MVO,210,7,1.5039022455366893,0.5039022455366893,0.6317872271409783,0.3249629803505944,1.6682063771954672,2.6577806856698794,3.404181525336634,-0.18559152102751098,-0.04417987929063313,46,23,17,0.21904761904761905,0.20396916837277418,0.18559152102751098,0.0021512115721162967,0.12465501023284561,-0.0692278289811042,0.5904761904761905,0.9461877456796576,1.3642707030729946,-0.030520923816731042,-0.0442272520835429,-0.047277668917902096,-0.05924253473866803,-0.04552253259149592
EW,EW,210,7,1.390617836532721,0.3906178365327211,0.4854202994207224,0.28990723816439984,1.5083588311057812,2.3315648178252113,2.4846642814335307,-0.195366554366314,-0.03680271043932461,46,23,18,0.21904761904761905,0.18754964028606344,0.195366554366314,0.0017352545352649184,0.13758024423207146,-0.07344408765037777,0.6285714285714286,0.7963784325279369,1.3477173473549702,-0.02502706730535793,-0.040613800690994024,-0.051762836934415975,-0.0648546742398008,-0.042167178540300325
BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),210,7,1.5134762060649185,0.5134762060649185,0.6442608531843745,0.3467909451757083,1.606597865147424,2.4737705315976317,3.116468138452665,-0.20672788058864988,-0.04583586300334688,46,23,21,0.21904761904761905,0.22522444384197776,0.20672788058864988,0.002210926953062501,0.13101084764882018,-0.08021600287513471,0.5571428571428572,1.072012093213096,1.3486603753326047,-0.031385833877576735,-0.048224593187726275,-0.051482427798739794,-0.06850007888359026,-0.0498292597583964
RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),210,7,1.6779671842547372,0.6779671842547372,0.8609733581306667,0.3627251967945857,1.89286688638755,2.968308570978126,4.136780328412868,-0.2081264388677343,-0.048852247943573714,40,23,23,0.19047619047619047,0.2313069876170695,0.2081264388677343,0.0027245655312336456,0.15389021685482673,-0.0837991245919923,0.5857142857142857,1.0023518590880376,1.4171181456072255,-0.033029133223110976,-0.04953013069778795,-0.05845930548148902,-0.07231156347588223,-0.051138694575864216
