Dataset,Method,Date,Daily_Return,Cumulative_Return,NAV
us_financials,EW,2026-01-02,0.011436314312455512,0.01143631431245562,1.0114363143124556
us_financials,EW,2026-01-05,0.024060324937752696,0.03577180068865626,1.0357718006886563
us_financials,EW,2026-01-06,0.0022980104896777945,0.03815201515155109,1.038152015151551
us_financials,EW,2026-01-07,-0.017709845127733707,0.019766503744172548,1.0197665037441725
us_financials,EW,2026-01-08,0.006021019787578207,0.025906538041925664,1.0259065380419257
us_financials,EW,2026-01-09,-0.0043341478984471535,0.02146010737606807,1.021460107376068
us_financials,EW,2026-01-12,-0.010128581950039886,0.01111416496981299,1.011114164969813
us_financials,EW,2026-01-13,-0.01044855511772088,0.0005494828868175539,1.0005494828868176
us_financials,EW,2026-01-14,-0.004500780573872762,-0.003953770788957867,0.9960462292110421
us_financials,EW,2026-01-15,0.016154115722072312,0.012136475262251034,1.012136475262251
us_financials,EW,2026-01-16,0.00739712323690988,0.01962337350233745,1.0196233735023374
us_financials,EW,2026-01-20,-0.022432616910435806,-0.0032494470283667143,0.9967505529716333
us_financials,EW,2026-01-21,0.007449865332783266,0.004176210361649169,1.0041762103616492
us_financials,EW,2026-01-22,0.00984156073642268,0.014058871525993943,1.014058871525994
us_financials,EW,2026-01-23,-0.018019346805613956,-0.004213806961342548,0.9957861930386575
us_financials,EW,2026-01-26,0.008438105837852098,0.0041887423273896385,1.0041887423273896
us_financials,EW,2026-01-27,-0.0006678187367143732,0.003518126270065647,1.0035181262700656
us_financials,EW,2026-01-28,-0.0012286275357652604,0.002285176267490696,1.0022851762674907
us_financials,EW,2026-01-29,0.010716974376684668,0.01302664081968019,1.0130266408196802
us_financials,EW,2026-01-30,-0.0016709708247398065,0.011333902858186473,1.0113339028581865
us_financials,EW,2026-02-02,0.010829808295271855,0.022286455148649686,1.0222864551486497
us_financials,EW,2026-02-03,-0.0025786178091014404,0.01965036908940032,1.0196503690894003
us_financials,EW,2026-02-04,0.0074209697796427596,0.02721716366421445,1.0272171636642144
us_financials,EW,2026-02-05,-0.009513148323038095,0.017445094426306262,1.0174450944263063
us_financials,EW,2026-02-06,0.023723101051261155,0.0415820472154913,1.0415820472154913
us_financials,EW,2026-02-09,0.005235959768459694,0.04703572891026142,1.0470357289102614
us_financials,EW,2026-02-10,-0.012551893628342244,0.033893447815906086,1.033893447815906
us_financials,EW,2026-02-11,-0.023778235089652773,0.009309286356087743,1.0093092863560877
us_financials,EW,2026-02-12,-0.024736517781019936,-0.015657510752408177,0.9843424892475918
us_financials,EW,2026-02-13,0.0006510165834534797,-0.015016687468110135,0.9849833125318899
us_financials,EW,2026-02-17,0.008165576810512038,-0.006973730572558456,0.9930262694274415
us_financials,EW,2026-02-18,0.012141170182195788,0.005082770359951194,1.0050827703599512
us_financials,EW,2026-02-19,-0.0096856239561049,-0.0046520833985155274,0.9953479166014845
us_financials,EW,2026-02-20,0.008569822256195113,0.0038778713298333045,1.0038778713298333
us_financials,EW,2026-02-23,-0.03447431915696164,-0.030730134801002618,0.9692698651989974
us_financials,EW,2026-02-24,0.0029691111450900203,-0.027852264841640384,0.9721477351583596
us_financials,EW,2026-02-25,0.019631945469885136,-0.008767113516339076,0.9912328864836609
us_financials,EW,2026-02-26,0.013387272879607155,0.0045027916222584174,1.0045027916222584
us_financials,EW,2026-02-27,-0.03773864197137599,-0.03340577959002167,0.9665942204099783
us_financials,EW,2026-03-02,0.004161397582654447,-0.029383396737799883,0.9706166032622001
us_financials,EW,2026-03-03,-0.0035457705821221393,-0.03282498053616634,0.9671750194638337
us_financials,EW,2026-03-04,0.003959696317629353,-0.028995261173092257,0.9710047388269077
us_financials,EW,2026-03-05,-0.014898884466798427,-0.0434621485935881,0.9565378514064119
us_financials,EW,2026-03-06,-0.019346012215527744,-0.06196734155151129,0.9380326584484887
us_financials,EW,2026-03-09,-0.00245830860826142,-0.06427331531060554,0.9357266846893945
us_financials,EW,2026-03-10,-0.0021373487470000207,-0.06627328956766088,0.9337267104323391
us_financials,EW,2026-03-11,-0.006388367826422718,-0.07223827924325832,0.9277617207567417
us_financials,EW,2026-03-12,-0.01596813563267545,-0.08705290423510625,0.9129470957648937
us_financials,EW,2026-03-13,-0.00047718443332282664,-0.08748854837765252,0.9125114516223475
us_financials,EW,2026-03-16,0.008641767032384373,-0.07960283699834925,0.9203971630016508
us_financials,EW,2026-03-17,0.008267101534078461,-0.07199382020013678,0.9280061797998632
us_financials,EW,2026-03-18,-0.006963579412532573,-0.07845606492849411,0.9215439350715059
us_financials,EW,2026-03-19,0.0022910756309784137,-0.07634473807597586,0.9236552619240241
us_financials,EW,2026-03-20,0.0015914052927241402,-0.07487482820349745,0.9251251717965026
us_financials,EW,2026-03-23,0.010956712376296186,-0.06473849778405161,0.9352615022159484
us_financials,EW,2026-03-24,0.005455437416407513,-0.059636237190737185,0.9403637628092628
us_financials,EW,2026-03-25,0.00018084715577389371,-0.05946617507884033,0.9405338249211597
us_financials,EW,2026-03-26,-0.008683587713341214,-0.06763338304490751,0.9323666169550925
us_financials,EW,2026-03-27,-0.02481921278162302,-0.09077398850159801,0.909226011498402
us_financials,EW,2026-03-30,0.006878871249892499,-0.08451953983144733,0.9154804601685527
us_financials,EW,2026-03-31,0.02605436673785401,-0.06066727618087642,0.9393327238191236
us_financials,EW,2026-04-01,0.006019304314644907,-0.055013146663504875,0.9449868533364951
us_financials,EW,2026-04-02,0.005871634197723787,-0.04946452953905489,0.9505354704609451
us_financials,EW,2026-04-06,0.008192058625360368,-0.04167768723955434,0.9583223127604457
us_financials,EW,2026-04-07,0.0015566037026246134,-0.040185959179203645,0.9598140408207964
us_financials,EW,2026-04-08,0.032466459769986813,-0.009024195236226773,0.9909758047637732
us_financials,EW,2026-04-09,0.0043749325535510294,-0.004688742928184442,0.9953112570718156
us_financials,EW,2026-04-10,-0.008106241093136887,-0.012756975940721671,0.9872430240592783
us_financials,EW,2026-04-13,0.015419271232189011,0.002465592019334828,1.0024655920193348
us_financials,EW,2026-04-14,0.0010512187259012662,0.003519402621737333,1.0035194026217373
us_financials,EW,2026-04-15,0.006804889984385527,0.010348241753774579,1.0103482417537746
us_financials,EW,2026-04-16,-0.012074383260253292,-0.0018510901434836136,0.9981489098565164
us_financials,EW,2026-04-17,0.009990123649757165,0.008120540886853433,1.0081205408868534
us_financials,EW,2026-04-20,0.00423280217637922,0.012387715706371871,1.0123877157063719
us_financials,EW,2026-04-21,-0.00782267261623058,0.004468138045707448,1.0044681380457074
us_financials,EW,2026-04-22,-0.00188182864333665,0.002577901132214011,1.002577901132214
us_financials,EW,2026-04-23,-0.008324489831319266,-0.005768048410866533,0.9942319515891335
us_financials,EW,2026-04-24,-0.010348674758368193,-0.01605703151224014,0.9839429684877599
us_financials,EW,2026-04-27,0.008221278844308231,-0.007967762001406031,0.992032237998594
us_financials,EW,2026-04-28,-0.00030782981441852646,-0.00827313910112637,0.9917268608988736
us_financials,EW,2026-04-29,-0.005261139941067128,-0.013490752899630531,0.9865092471003695
us_financials,EW,2026-04-30,0.0121648612290893,-0.0014900048074412142,0.9985099951925588
us_financials,EW,2026-05-01,-0.005098021074704071,-0.0065804298062355215,0.9934195701937645
us_financials,EW,2026-05-04,-0.009367170273038732,-0.015885960072809402,0.9841140399271906
us_financials,EW,2026-05-05,0.004432240843493232,-0.011524129630389068,0.9884758703696109
us_financials,EW,2026-05-06,0.0090665191604407,-0.0025620942120497814,0.9974379057879502
us_financials,EW,2026-05-07,-0.009528774333958113,-0.012066454928438941,0.9879335450715611
us_financials,EW,2026-05-08,-0.008602734995506782,-0.020565385409861192,0.9794346145901388
us_financials,EW,2026-05-11,-0.007378721800857387,-0.02779236095305182,0.9722076390469482
us_financials,EW,2026-05-12,0.006763264314539966,-0.021217063721562512,0.9787829362784375
