Dataset,Method,Date,Daily_Return,Cumulative_Return,NAV
us_financials,RelViewBL__gpt_oss_20b,2026-01-02,0.019546667186528383,0.01954666718652831,1.0195466671865283
us_financials,RelViewBL__gpt_oss_20b,2026-01-05,0.02565861548461571,0.045706823088488946,1.045706823088489
us_financials,RelViewBL__gpt_oss_20b,2026-01-06,0.009273175941718368,0.05540384644244378,1.0554038464424438
us_financials,RelViewBL__gpt_oss_20b,2026-01-07,-0.016881452575602026,0.03758709646061775,1.0375870964606178
us_financials,RelViewBL__gpt_oss_20b,2026-01-08,0.004074263620482421,0.0418144998208092,1.0418144998208092
us_financials,RelViewBL__gpt_oss_20b,2026-01-09,-0.005246538326741473,0.036348580118144236,1.0363485801181442
us_financials,RelViewBL__gpt_oss_20b,2026-01-12,-0.022023957590631874,0.013524082940510551,1.0135240829405106
us_financials,RelViewBL__gpt_oss_20b,2026-01-13,-0.010578287566158048,0.002802733735939089,1.002802733735939
us_financials,RelViewBL__gpt_oss_20b,2026-01-14,-0.010761862938899433,-0.007989291839280765,0.9920107081607192
us_financials,RelViewBL__gpt_oss_20b,2026-01-15,0.02508600227763845,0.016896291045080725,1.0168962910450807
us_financials,RelViewBL__gpt_oss_20b,2026-01-16,0.0033933810501619813,0.02034700764909325,1.0203470076490933
us_financials,RelViewBL__gpt_oss_20b,2026-01-20,-0.028523173842377493,-0.008756527429631511,0.9912434725703685
us_financials,RelViewBL__gpt_oss_20b,2026-01-21,0.011558400853686025,0.0027006619699365686,1.0027006619699366
us_financials,RelViewBL__gpt_oss_20b,2026-01-22,0.011202502310691335,0.013933418452586555,1.0139334184525866
us_financials,RelViewBL__gpt_oss_20b,2026-01-23,-0.02883043592270996,-0.015298723998005026,0.984701276001995
us_financials,RelViewBL__gpt_oss_20b,2026-01-26,0.010345085349901495,-0.005111905253607607,0.9948880947463924
us_financials,RelViewBL__gpt_oss_20b,2026-01-27,-0.001231938258229554,-0.006337545960182767,0.9936624540398172
us_financials,RelViewBL__gpt_oss_20b,2026-01-28,-0.00280457087691009,-0.00912434274026186,0.9908756572597381
us_financials,RelViewBL__gpt_oss_20b,2026-01-29,0.007184391863665977,-0.0020055037303402523,0.9979944962696597
us_financials,RelViewBL__gpt_oss_20b,2026-01-30,-0.002197970144867652,-0.004199065837883209,0.9958009341621168
us_financials,RelViewBL__gpt_oss_20b,2026-02-02,0.013535261734358752,0.00927936044131994,1.00927936044132
us_financials,RelViewBL__gpt_oss_20b,2026-02-03,0.0016388188260036867,0.0109333864579082,1.0109333864579082
us_financials,RelViewBL__gpt_oss_20b,2026-02-04,-5.068865922684722e-05,0.010882143599981076,1.010882143599981
us_financials,RelViewBL__gpt_oss_20b,2026-02-05,-0.01629918688318495,-0.005594413375429652,0.9944055866245703
us_financials,RelViewBL__gpt_oss_20b,2026-02-06,0.031852322140055414,0.026079713707606977,1.026079713707607
us_financials,RelViewBL__gpt_oss_20b,2026-02-09,0.0048543033411833315,0.031060615890178278,1.0310606158901783
us_financials,RelViewBL__gpt_oss_20b,2026-02-10,-0.006518768934086291,0.024339369978153558,1.0243393699781536
us_financials,RelViewBL__gpt_oss_20b,2026-02-11,-0.021854151053026377,0.00195330265708904,1.001953302657089
us_financials,RelViewBL__gpt_oss_20b,2026-02-12,-0.036958100822977374,-0.0350769885224268,0.9649230114775732
us_financials,RelViewBL__gpt_oss_20b,2026-02-13,0.00015282247477512822,-0.034929526599845384,0.9650704734001546
us_financials,RelViewBL__gpt_oss_20b,2026-02-17,0.010377426062991737,-0.02491457911655892,0.9750854208834411
us_financials,RelViewBL__gpt_oss_20b,2026-02-18,0.016314945730453057,-0.009006113392289627,0.9909938866077104
us_financials,RelViewBL__gpt_oss_20b,2026-02-19,-0.013324355021836428,-0.02221046776192026,0.9777895322380797
us_financials,RelViewBL__gpt_oss_20b,2026-02-20,0.008941379286625748,-0.013467680691687245,0.9865323193083128
us_financials,RelViewBL__gpt_oss_20b,2026-02-23,-0.054121198833409254,-0.06685999250055685,0.9331400074994431
us_financials,RelViewBL__gpt_oss_20b,2026-02-24,0.0032874346489039506,-0.06379235570762465,0.9362076442923754
us_financials,RelViewBL__gpt_oss_20b,2026-02-25,0.029568339467549807,-0.03611025026907255,0.9638897497309274
us_financials,RelViewBL__gpt_oss_20b,2026-02-26,0.017059881463338464,-0.019666405394935915,0.9803335946050641
us_financials,RelViewBL__gpt_oss_20b,2026-02-27,-0.06081967135224,-0.07928997243437597,0.920710027565624
us_financials,RelViewBL__gpt_oss_20b,2026-03-02,0.001471354106471465,-0.07793528195444777,0.9220647180455522
us_financials,RelViewBL__gpt_oss_20b,2026-03-03,-0.003419764357051863,-0.08108852601211503,0.918911473987885
us_financials,RelViewBL__gpt_oss_20b,2026-03-04,0.007954480308261031,-0.07377906278724333,0.9262209372127567
us_financials,RelViewBL__gpt_oss_20b,2026-03-05,-0.01847821856463069,-0.09089397570419777,0.9091060242958022
us_financials,RelViewBL__gpt_oss_20b,2026-03-06,-0.022135576698115264,-0.11101756183171618,0.8889824381682838
us_financials,RelViewBL__gpt_oss_20b,2026-03-09,0.00058215023872078,-0.1105000404931179,0.8894999595068821
us_financials,RelViewBL__gpt_oss_20b,2026-03-10,0.003020640829313464,-0.1078131805977588,0.8921868194022412
us_financials,RelViewBL__gpt_oss_20b,2026-03-11,-0.0015555687609956203,-0.1092010385429929,0.8907989614570071
us_financials,RelViewBL__gpt_oss_20b,2026-03-12,-0.028541510055791523,-0.1346257860591067,0.8653742139408933
us_financials,RelViewBL__gpt_oss_20b,2026-03-13,-0.0015048999945024087,-0.13592808770890885,0.8640719122910911
us_financials,RelViewBL__gpt_oss_20b,2026-03-16,0.006704243426379129,-0.1301351392710125,0.8698648607289875
us_financials,RelViewBL__gpt_oss_20b,2026-03-17,0.009809915643860629,-0.12160183836570249,0.8783981616342975
us_financials,RelViewBL__gpt_oss_20b,2026-03-18,-0.005235216106509844,-0.1262004425694191,0.8737995574305809
us_financials,RelViewBL__gpt_oss_20b,2026-03-19,0.0022784130808947965,-0.1242095662276892,0.8757904337723108
us_financials,RelViewBL__gpt_oss_20b,2026-03-20,0.004965315173332594,-0.11986099069821998,0.88013900930178
us_financials,RelViewBL__gpt_oss_20b,2026-03-23,0.015729081521858045,-0.1060172124703449,0.8939827875296551
us_financials,RelViewBL__gpt_oss_20b,2026-03-24,0.00871576171889766,-0.09822547151344041,0.9017745284865596
us_financials,RelViewBL__gpt_oss_20b,2026-03-25,0.002028486966012293,-0.09639623363612349,0.9036037663638765
us_financials,RelViewBL__gpt_oss_20b,2026-03-26,-0.013181207760414766,-0.10830682261365898,0.891693177386341
us_financials,RelViewBL__gpt_oss_20b,2026-03-27,-0.02807072829310003,-0.133337299516882,0.866662700483118
us_financials,RelViewBL__gpt_oss_20b,2026-03-30,0.005757510281421547,-0.12834748010832586,0.8716525198916741
us_financials,RelViewBL__gpt_oss_20b,2026-03-31,0.035858440713461545,-0.09709137990105099,0.902908620098949
us_financials,RelViewBL__gpt_oss_20b,2026-04-01,0.010871554557235884,-0.08727535957744659,0.9127246404225534
us_financials,RelViewBL__gpt_oss_20b,2026-04-02,-0.001361862532513344,-0.0885183650677398,0.9114816349322602
us_financials,RelViewBL__gpt_oss_20b,2026-04-06,0.011365505627914954,-0.07815891541617603,0.921841084583824
us_financials,RelViewBL__gpt_oss_20b,2026-04-07,0.000385494145868135,-0.07780355107464831,0.9221964489253517
us_financials,RelViewBL__gpt_oss_20b,2026-04-08,0.043857889964172156,-0.037357960692329883,0.9626420393076701
us_financials,RelViewBL__gpt_oss_20b,2026-04-09,0.00989981430463908,-0.027827983261344835,0.9721720167386552
us_financials,RelViewBL__gpt_oss_20b,2026-04-10,-0.005851892054250667,-0.03351702896146258,0.9664829710385374
us_financials,RelViewBL__gpt_oss_20b,2026-04-13,0.014730342380588122,-0.019280403893056963,0.980719596106943
us_financials,RelViewBL__gpt_oss_20b,2026-04-14,0.010992567209021057,-0.008499777819647503,0.9915002221803525
us_financials,RelViewBL__gpt_oss_20b,2026-04-15,0.01343201128067534,0.004818064349471074,1.004818064349471
us_financials,RelViewBL__gpt_oss_20b,2026-04-16,-0.012998973099099856,-0.00824353863849725,0.9917564613615028
us_financials,RelViewBL__gpt_oss_20b,2026-04-17,0.02052292351368378,0.012110203362226457,1.0121102033622265
us_financials,RelViewBL__gpt_oss_20b,2026-04-20,0.0039221187116156705,0.016079819729050593,1.0160798197290506
us_financials,RelViewBL__gpt_oss_20b,2026-04-21,-0.008726620116788068,0.007212877133940587,1.0072128771339406
us_financials,RelViewBL__gpt_oss_20b,2026-04-22,-0.0016665634718950077,0.005534292944486818,1.0055342929444868
us_financials,RelViewBL__gpt_oss_20b,2026-04-23,-0.013579022810044658,-0.00811988015568843,0.9918801198443116
us_financials,RelViewBL__gpt_oss_20b,2026-04-24,-0.01147073045360687,-0.019497469652713817,0.9805025303472862
us_financials,RelViewBL__gpt_oss_20b,2026-04-27,0.011378316772437266,-0.00834100126624615,0.9916589987337538
us_financials,RelViewBL__gpt_oss_20b,2026-04-28,-0.0046037415237182204,-0.012906342976085616,0.9870936570239144
us_financials,RelViewBL__gpt_oss_20b,2026-04-29,-0.007841418316897865,-0.02064655725876663,0.9793534427412334
us_financials,RelViewBL__gpt_oss_20b,2026-04-30,0.01336352469207617,-0.007558943344424307,0.9924410566555757
us_financials,RelViewBL__gpt_oss_20b,2026-05-01,-0.0034242316023263882,-0.010957291374070532,0.9890427086259295
us_financials,RelViewBL__gpt_oss_20b,2026-05-04,-0.013026216987772198,-0.02384077630680581,0.9761592236931942
us_financials,RelViewBL__gpt_oss_20b,2026-05-05,0.00746291546855985,-0.01655578253652845,0.9834442174634715
us_financials,RelViewBL__gpt_oss_20b,2026-05-06,0.013963686876227533,-0.0028232754236318103,0.9971767245763682
us_financials,RelViewBL__gpt_oss_20b,2026-05-07,-0.00853270602196413,-0.011331891266387006,0.988668108733613
us_financials,RelViewBL__gpt_oss_20b,2026-05-08,-0.005898751983578634,-0.01716379923388034,0.9828362007661197
us_financials,RelViewBL__gpt_oss_20b,2026-05-11,-0.010290208924402295,-0.027277389078229408,0.9727226109217706
us_financials,RelViewBL__gpt_oss_20b,2026-05-12,0.002684372834657427,-0.024666238925813877,0.9753337610741861
us_financials,RelViewBL__gpt_oss_20b,2026-05-13,-0.010398686565809237,-0.034808429004276165,0.9651915709957238
us_financials,RelViewBL__gpt_oss_20b,2026-05-14,0.010534422930557953,-0.024640692786397578,0.9753593072136024
us_financials,RelViewBL__gpt_oss_20b,2026-05-15,-0.0059601806078452765,-0.030454010414933563,0.9695459895850664
us_financials,RelViewBL__gpt_oss_20b,2026-05-18,0.000766066086876198,-0.029711274112645625,0.9702887258873544
us_financials,RelViewBL__gpt_oss_20b,2026-05-19,-0.013505598437262067,-0.04281560401268292,0.9571843959873171
us_financials,RelViewBL__gpt_oss_20b,2026-05-20,0.030120307517875925,-0.013984915654232544,0.9860150843457675
us_financials,RelViewBL__gpt_oss_20b,2026-05-21,0.0036407872020433898,-0.010395044554124766,0.9896049554458752
us_financials,RelViewBL__gpt_oss_20b,2026-05-22,0.004792478997229024,-0.005652383589596521,0.9943476164104035
us_financials,RelViewBL__gpt_oss_20b,2026-05-26,0.0025694551581046353,-0.003097451977661758,0.9969025480223382
us_financials,RelViewBL__gpt_oss_20b,2026-05-27,-0.00230888906747675,-0.005399189372130242,0.9946008106278698
us_financials,RelViewBL__gpt_oss_20b,2026-05-28,0.0010839352991695737,-0.004321106444908018,0.995678893555092
us_financials,RelViewBL__gpt_oss_20b,2026-05-29,0.01123285447326625,0.006863209668499071,1.006863209668499
us_financials,RelViewBL__gpt_oss_20b,2026-06-01,0.0022059931269050024,0.009084342988761263,1.0090843429887613
us_financials,RelViewBL__gpt_oss_20b,2026-06-02,0.010642064997979732,0.019823084155291326,1.0198230841552913
us_financials,RelViewBL__gpt_oss_20b,2026-06-03,-0.022471602911344767,-0.0030939752316693214,0.9969060247683307
us_financials,RelViewBL__gpt_oss_20b,2026-06-04,0.039870726572377155,0.03665339230022435,1.0366533923002244
us_financials,RelViewBL__gpt_oss_20b,2026-06-05,-0.01719357340232584,0.01882961610694034,1.0188296161069403
us_financials,RelViewBL__gpt_oss_20b,2026-06-08,0.0013213758679357563,0.020175872975202402,1.0201758729752024
us_financials,RelViewBL__gpt_oss_20b,2026-06-09,0.007031259528863573,0.027348994303175944,1.027348994303176
us_financials,RelViewBL__gpt_oss_20b,2026-06-10,-0.013247571698650581,0.013739114841608169,1.0137391148416082
us_financials,RelViewBL__gpt_oss_20b,2026-06-11,0.02426653152918306,0.03833904703427815,1.0383390470342782
us_financials,RelViewBL__gpt_oss_20b,2026-06-12,0.017270586065327498,0.056271770911073826,1.0562717709110738
us_financials,RelViewBL__gpt_oss_20b,2026-06-15,0.015553358488807779,0.07270034442566153,1.0727003444256615
us_financials,RelViewBL__gpt_oss_20b,2026-06-16,0.01748606153486118,0.09145764865675532,1.0914576486567553
us_financials,RelViewBL__gpt_oss_20b,2026-06-17,0.0018562427346610942,0.09348365898726474,1.0934836589872647
us_financials,RelViewBL__gpt_oss_20b,2026-06-18,-0.0029107567817814417,0.09030079401110047,1.0903007940111005
