Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,210,7,1.2456340906419379,0.24563409064193786,0.30157315490095704,0.17694590847695102,1.5780311790227042,2.359272498252668,2.214219840785806,-0.13619837982931793,-0.01888519136090847,32,23,28,0.1523809523809524,0.11835265353363286,0.13619837982931793,0.001108040319750502,0.08128097635149598,-0.05714256685156685,0.5714285714285714,1.0389907793954203,1.3853210391938937,-0.01505974930574297,-0.025555537255025816,-0.029210382605989984,-0.04435858898522815,-0.02659214932639607
MVO,MVO,210,7,1.3132888249723846,0.31328882497238464,0.38685896592920277,0.12249130909048386,2.7326078628000245,4.174975315993274,5.6107879497613,-0.06894913323995089,-0.013082045989964772,16,11,31,0.0761904761904762,0.08017310020087878,0.06894913323995089,0.001328256802957636,0.03323675604330177,-0.027370811729418357,0.6142857142857143,0.9979393077505482,1.5893107493805028,-0.011230408500882784,-0.017843353157491734,-0.019794410343895192,-0.024182487490202836,-0.018456543299574524
EW,EW,210,7,1.1873826264496818,0.18738262644968184,0.22887816642609793,0.11728155241735723,1.8162241641781423,2.7122714311824825,2.4076607647964576,-0.09506246468465718,-0.012242472145798607,27,24,32,0.12857142857142856,0.07853549872029686,0.09506246468465718,0.0008452761488600381,0.054339198101397784,-0.03790233428348793,0.6190476190476191,0.8832357881984495,1.4352581558224804,-0.009811900972014401,-0.017019987950106535,-0.019303083525606307,-0.029365457963760073,-0.01770871438240019
BLM_LLM__gpt_oss_20b,LLM-BLM (GPT-OSS-20B),210,7,1.215211501988756,0.21521150198875594,0.2635203639666801,0.11960237245143397,2.016061579266874,3.012207182817637,3.1385323924445467,-0.08396292630308932,-0.013201112160854083,28,11,27,0.13333333333333333,0.08004952290929482,0.08396292630308932,0.0009568482059067573,0.04108537110228392,-0.03289025856794489,0.6095238095238096,0.9089562815977067,1.4188585859086154,-0.009810584377871828,-0.016413496002856486,-0.022041280526356295,-0.026480543427879064,-0.017072129903894666
RelViewBL__gpt_oss_20b,PairBL (GPT-OSS-20B),210,7,1.3308951442089962,0.33089514420899624,0.4091999160643771,0.16737546508685597,2.1340028422372614,3.1651745921968173,3.375913440752009,-0.12121161375903788,-0.017696106263720382,26,23,27,0.12380952380952381,0.11284676652488557,0.12121161375903788,0.0014173798341910084,0.0708032924865766,-0.05031907128200834,0.6142857142857143,0.9484544582456308,1.5105015446134118,-0.01424316489420908,-0.02388165368648654,-0.029503051203766957,-0.043460675645505355,-0.024830619704358788
