Date,AAPL,MSFT,NVDA,AMD,AVGO,ORCL,CRM,ADBE,QCOM,TXN,AMAT,MU,IBM,CSCO,INTU
2025-01-02,-0.0262359820000041,-0.006927581643227376,0.029935119579002745,-0.0013246432725939616,0.0006038980217539791,-0.0036605767231391306,-0.010977299636924953,-0.00827559759016272,0.0001300728007618268,-0.002986419339649049,0.007624647583656774,0.03766640536741539,0.000500350736055255,-0.0016891131770209178,-0.00908512153227281
2025-01-03,-0.002009446394338199,0.01139567952579168,0.044537666756603755,0.039293754464789776,0.0024571676037312695,0.0017468139388254755,0.006774419107753449,-0.02365077704258789,0.02727163166286406,0.01904250969554977,0.03777385524143839,0.029085079151371263,0.01232153636414246,0.0027256138374713856,0.011946107539961615
2025-01-06,0.006739006166805561,0.010629484417451707,0.03433251539634674,0.033341311426985154,0.016598621030072147,-0.0037881112449080767,-0.00711917733785894,0.0014166926195191554,0.01279870569187258,0.008765888135645605,0.04363157997540701,0.10448425788933524,8.974293776509157e-05,-0.0015289987205530098,-0.008044487535383782
2025-01-07,-0.011387714951863415,-0.012808270090346574,-0.06216962397175585,-0.017136249852623964,-0.03286680324426372,-0.02208939184259784,-0.016942612619630593,-0.01982927765249487,0.004191259033905714,0.0001562412145414971,0.0019159211050343572,0.02669759400827254,0.0057933838611952115,0.0027224346530134724,-0.01556394449412668
2025-01-08,0.0020230522329021117,0.005184984104719126,-0.00021405549675002078,-0.04311635446647022,0.002930493939423906,0.0068506390527236505,0.006062979699265281,-0.007216757625603476,-0.008970822908736187,-0.002861570184546469,-0.004667736050269711,-0.024531429790616843,-0.0034826887674311857,0.0045817481920120695,0.01725622513626024
2025-01-10,-0.02410378844503036,-0.013213586358567841,-0.02997647612121257,-0.04760337817376936,-0.021804637243294844,-0.050632925879489754,-0.027684458541074375,-0.03255630292599421,-0.013200868639563934,-0.007878492399288839,-0.030171326773170137,-0.0007042451552810025,-0.015368858574440925,-0.00777027301564126,-0.002527962364266889
2025-01-13,-0.01034417252455,-0.0042009383360923636,-0.019719093764529183,0.01103066846947609,0.004368987922435563,-0.00375418591226917,0.003838328444240924,0.006355898913382729,0.0009554685213879477,0.004943547041310392,-0.004602218328459862,-0.04308436682822547,-0.010693984295562675,0.00034035226526585305,-0.016377168948774057
2025-01-14,-0.0047782003738834344,-0.0036433921244166667,-0.011033409001416472,-0.010484174566426141,-0.0026188245600869964,0.015527709801457235,0.014009542826024957,0.010305976634218172,0.0152741070388962,0.012611877608865063,0.016329042568794527,0.02419528904527679,0.0016098864975311322,0.009700631504379942,0.017253198899588318
2025-01-15,0.019675890878786184,0.02559707908534814,0.03400127995976865,0.03333622937947234,0.014686291027563803,0.01279516163401695,-0.007356146963010568,0.011073168614373463,0.03058985088344124,0.02072340544347573,0.027238777286733074,0.05988095833699125,0.010470747778530187,0.010955636312592665,-0.003767141880095193
2025-01-16,-0.04040011413756417,-0.0040581502324681384,-0.019597748143362348,-0.012670862409694283,0.0061842023661986545,0.007769447246270822,-0.0036118920871657245,0.023125944029702472,-0.018125586295229534,-0.05133914234080239,0.045408762880035036,-0.0057177821257669015,0.011953035145658042,-0.0026675797026216586,-0.022817734979532434
2025-01-17,0.007535246075507596,0.010481088584435527,0.030994932836341693,0.025498113650921583,0.03500282614947081,0.009339385318061,0.014249964881840826,0.007167445743071932,0.019389415707218083,0.026952036736855867,0.029869045068440236,0.0307018290330634,0.009566096015072745,0.006853824625832727,-0.005170691861551058
2025-01-21,-0.03191585897303639,-0.0012353137796325964,0.02265626248404251,0.0067511913469875395,0.012087213765075377,0.0716637328347216,0.007024830612166744,0.0148142869877399,0.016468095733865873,0.01460350070543881,0.004269668923271741,0.0343262338204855,-0.0023577345205462175,0.013282537404602168,0.008739746060473452
2025-01-22,0.005344970004767413,0.04130696611451623,0.04430887343960088,0.012021599896777202,0.0024968115445846983,0.06750879259407427,0.0176845942104511,0.0022000687617651504,0.017755756088838615,0.009322388041912433,0.013688017811605668,-0.001371412470820954,-0.004459105023771337,0.009831188978275618,0.003725141510066532
2025-01-23,-0.000759478195257568,0.0011428636284238625,0.0010199493828297879,-0.005737366339172989,-0.002615164348219845,0.012213623661760042,0.0061331317574948585,-9.14857409947123e-05,0.024201207510171185,0.018066383383747775,-0.024602310923589443,-0.04019039352014153,0.01245176356004385,0.009735541640316425,-0.021874367078710155
2025-01-24,-0.0039345742628749125,-0.005932180308529267,-0.031245851205694786,-0.0016255248386581878,0.018395310576305057,-0.015391120612984643,-0.0023307507342118505,-0.0043450281325200235,-0.012904510939171887,-0.0752206782484166,-0.02071320373264629,-0.015738145291022798,-0.005485737874293961,0.0,-0.0005847675453287682
2025-01-27,0.03178021786229279,-0.021393614042924947,-0.169681712016729,-0.0637414069935539,-0.1739681562925608,-0.13790850966126234,0.03959512103556406,0.007395840839245382,-0.0054035440019022385,0.008139498322995431,-0.06522082282517006,-0.11706572191174225,-0.0029803865465906076,-0.050618681361783935,0.014499558812170354
2025-01-28,0.03654401552062425,0.02908698945008359,0.0892587034312382,-0.007303747080103173,0.02587450835161964,0.03613831778596932,0.03702104325481348,0.009667100263045292,0.0021615242243990807,-0.034539922600019035,-0.009852752561359868,-0.03139053937868208,0.006826368887550283,0.00592415685603398,-0.009825113249517403
2025-01-29,0.004616809098630492,-0.010890032081781742,-0.04101099375503725,0.027853204486086636,-0.004870768651083712,-0.012073013686067613,-0.01653021288676615,-0.0026194645282768825,0.000932741819103855,-0.0016615453704712513,0.01405841335911262,0.008611952782618948,0.013161503703221111,0.002019200317848968,-0.01276929572157215
2025-01-30,-0.007394764006926291,-0.06180905634681555,0.007679826612774665,0.012867508784531134,0.04511745549221757,0.051598537982508574,-0.0294632378444325,0.00978085354975522,0.0012810724776459725,0.027736124577611987,0.03674119533036091,0.03920886179147898,0.12964164460273686,0.015449208021986793,0.019578711540511495
2025-01-31,-0.0066921551124439205,0.00016861415017976888,-0.036742847755514396,-0.024482615237812366,0.02601323032602032,-0.0018781401593408464,-0.005442804055010297,-0.019170376217418683,0.005816248098814425,0.0038062878460989324,-0.0075390280500678974,-0.013621555634047877,-0.009950838943121654,0.00214978035618385,-0.005110785745547575
2025-02-03,-0.033855973855805965,-0.009974382558504913,-0.028400036501678105,-0.014489006894288226,-0.015998695956613407,-0.00858522413434959,-0.007199207436651145,0.002628857845225374,-0.015555204212231777,-0.01987975105577111,-0.00859431031180169,-0.014467343780874664,0.019671545936254864,0.007260726201459011,-0.0012468713708184698
2025-02-04,0.021007882678863554,0.003528625368363514,0.017057965066677117,0.04576882393083492,0.021586484766205505,-0.0042112129747891025,0.014443851384279727,0.0037163813500444842,0.0164471979040004,-0.0021002042234390395,-0.0013424506377633927,0.008229538901033173,0.014306149643907862,0.004914854093499121,-0.0150477105815352
2025-02-05,-0.0014174874107210078,0.0022310715920577096,0.052086035354348414,-0.06267780639137688,0.04302465969959157,0.022455280943625366,0.011012910565316059,-0.0059060173968839,0.01629681289123064,0.005704653559290396,0.011816830688128777,0.032428808546759,-0.004386504590502938,0.020052090280820112,-0.00584709903510261
2025-02-06,0.00322615932400927,0.006121527221295109,0.030841781986492567,-0.016516368528152192,-0.0027584969339006227,0.004019505565100667,-0.049205225668845665,-0.005095653774757181,-0.03718849820787984,0.0093065297563093,0.011789308955951316,0.01004283686903329,-0.03744775484037899,-0.004794547180989928,0.0032977930024986613
2025-02-07,-0.023968687466143557,-0.014597672853059018,0.009014802398167765,-0.023602088027253054,-0.028051615228508298,0.012242584453750371,-0.015054012309673737,-0.005351370245585185,-0.00803216476999069,-0.017896068249584784,-0.01531707489407963,-0.023693647042964394,-0.004340279407246683,0.0,-0.019230785369312775
2025-02-10,0.0011872561854502361,0.006028136427951081,0.02872769450497592,0.027147693051491117,0.04522619972004249,0.025564539762485072,0.004204723890176787,0.04163298883406319,0.02024286635895245,0.0017221608099518004,0.02033331516535508,0.03932826674831613,-0.005585041783648825,0.008671990068600754,0.013803174410311758
