Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,210,7,1.3621828483133394,0.36218284831333936,0.44904705697667846,0.2903295733331829,1.4237145853540454,2.0102661721914874,2.4090774596357805,-0.18639793219623924,-0.03391267402759677,46,25,18,0.21904761904761905,0.20561777033906942,0.18639793219623924,0.0016402636829923388,0.10644735170503579,-0.09531933694074932,0.5904761904761905,0.9122706203401544,1.3153669409555715,-0.025440618926375433,-0.045131938312933384,-0.05117781867020162,-0.07366562232799041,-0.047051573098071585
MVO,MVO,210,7,1.2148050504467605,0.21480505044676046,0.26301324965361106,0.25374514191442477,1.0477905717933962,1.4257540723753792,1.5067936745601394,-0.17455160191748842,-0.03230033990992619,35,28,18,0.16666666666666666,0.18647799959873562,0.17455160191748842,0.0010550466957790143,0.09362038255124323,-0.08181964074123896,0.6095238095238096,0.7853597966647833,1.2259274874767347,-0.02336917712598591,-0.04112292880133804,-0.04650463772228797,-0.06775681528781419,-0.0428485260905582
EW,EW,210,7,1.2392293648014066,0.23922936480140655,0.2935464698988586,0.2232226511471088,1.2654245145180534,1.7406886132207304,1.9408115141377726,-0.15124934480269192,-0.026477888815506476,32,23,17,0.1523809523809524,0.16227567228960998,0.15124934480269192,0.001120918313322472,0.08039348355163563,-0.07215900634677935,0.580952380952381,0.9236154205180664,1.2804668329909557,-0.019696842069545552,-0.035325191337145546,-0.0408040873911631,-0.06070294415832553,-0.03683661842154586
BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),210,7,1.1253266149004162,0.1253266149004162,0.15221707934327555,0.21835390596415205,0.7586796696797106,1.0111301046702457,1.047631157972272,-0.14529644158149824,-0.029055448739931135,35,26,14,0.16666666666666666,0.1638371446809839,0.14529644158149824,0.0006573836081355454,0.07154349662513787,-0.0732254143363968,0.5714285714285714,0.8681374442698557,1.1575165923598076,-0.02023462398113149,-0.036098632942432644,-0.0430104858473447,-0.06029301572171719,-0.03767034269018811
RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),210,7,1.2055636212090122,0.20556362120901217,0.2514922404090494,0.2667223251801751,0.9753516006678894,1.318013929104122,1.366482773885969,-0.18404347659199694,-0.03391166586977962,47,26,19,0.22380952380952382,0.19737882965711323,0.18404347659199694,0.0010323335190410518,0.10005419887594985,-0.09423471690347766,0.5761904761904761,0.8960270477432811,1.2181940761453598,-0.024128459585916827,-0.04370074463538362,-0.051414423054425035,-0.07332377590117269,-0.045652699117585266
