Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,210,7,1.2456340906419379,0.24563409064193786,0.30157315490095704,0.17694590847695102,1.5780311790227042,2.359272498252668,2.214219840785806,-0.13619837982931793,-0.01888519136090847,32,23,28,0.1523809523809524,0.11835265353363286,0.13619837982931793,0.001108040319750502,0.08128097635149598,-0.05714256685156685,0.5714285714285714,1.0389907793954203,1.3853210391938937,-0.01505974930574297,-0.025555537255025816,-0.029210382605989984,-0.04435858898522815,-0.02659214932639607
MVO,MVO,210,7,1.3132888249723846,0.31328882497238464,0.38685896592920277,0.12249130909048386,2.7326078628000245,4.174975315993274,5.6107879497613,-0.06894913323995089,-0.013082045989964772,16,11,31,0.0761904761904762,0.08017310020087878,0.06894913323995089,0.001328256802957636,0.03323675604330177,-0.027370811729418357,0.6142857142857143,0.9979393077505482,1.5893107493805028,-0.011230408500882784,-0.017843353157491734,-0.019794410343895192,-0.024182487490202836,-0.018456543299574524
EW,EW,210,7,1.1873826264496818,0.18738262644968184,0.22887816642609793,0.11728155241735723,1.8162241641781423,2.7122714311824825,2.4076607647964576,-0.09506246468465718,-0.012242472145798607,27,24,32,0.12857142857142856,0.07853549872029686,0.09506246468465718,0.0008452761488600381,0.054339198101397784,-0.03790233428348793,0.6190476190476191,0.8832357881984495,1.4352581558224804,-0.009811900972014401,-0.017019987950106535,-0.019303083525606307,-0.029365457963760073,-0.01770871438240019
BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),210,7,1.3381551083565368,0.33815510835653684,0.41842947585033774,0.12066251570677634,2.9589320632848244,4.694099009658816,5.948349036179845,-0.07034380015451513,-0.01355672344898628,29,11,34,0.1380952380952381,0.07605979035097932,0.07034380015451513,0.0014167943911166238,0.03423040697369384,-0.027566118925619502,0.6047619047619047,1.078546823889486,1.6503065859513821,-0.010356361764878518,-0.01660625401971723,-0.019069080423894404,-0.023026069178737767,-0.017151396543922753
RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),210,7,1.3542578910534628,0.35425789105346284,0.4389365688369449,0.12017045750629608,3.0901846950009273,4.886058310110191,7.886828288980891,-0.055654383835160526,-0.011809644352182897,21,11,30,0.1,0.07600173493812454,0.055654383835160526,0.0014736067800683152,0.027803731348438353,-0.02396795908109665,0.6333333333333333,0.9702806184287333,1.6759392500132666,-0.012166469478217111,-0.016011394209073736,-0.01671200330056269,-0.021010752106853003,-0.016393050236256736
