Date,JPM,BAC,GS,MS,WFC,C,AXP,BLK,SCHW,PNC,USB,COF,CME,ICE,CB
2026-01-02,0.010117308447080475,0.017272807902254605,0.040204847692816736,0.02461549342682323,0.02145922995335514,0.017225148750191988,0.009752575112774942,0.013752678524061146,0.016614882689028665,0.013079224537898781,0.010682159780604827,0.022982351212141428,-0.012450477526329107,-0.012163495964854554,-0.006600019851015104
2026-01-05,0.02629972873721398,0.01680060193851829,0.03729459848067629,0.025508574684941943,0.012394990976750453,0.03875317021732516,0.018968134285519023,0.03197973348781069,0.021364618326497276,0.020523942063357392,0.028926422501735383,0.010406135101561853,0.019949483096800114,0.03518962955706839,0.016545110610515223
2026-01-06,0.006224652700885791,0.006328050411834596,0.007412120405225098,0.006486522781552484,0.00010376437470593913,-0.006488255422148703,0.009899937755608379,-0.006679843208776459,-0.0016387235226512642,0.010379882855328537,0.010632598490900369,0.02965954865909559,-0.021486129781198016,0.002354744668565667,-0.018718713823760558
2026-01-07,-0.022772807845484522,-0.028122268248085946,-0.015123383850606076,-0.015765661401587083,-0.021786417956653925,-0.009224512558577813,-0.013922241964842152,-0.03343603855779709,-0.01583472819098486,-0.008117704385714908,-0.021576428827589478,-0.01818260973542074,-0.00854540869394127,-0.024637025231223797,-0.008600439467496779
2026-01-08,0.008563061304545982,0.009705288032240134,-0.006578011129389161,-0.0005952607527581755,0.013893287793528275,-0.0063442114189457,0.012585294263026237,0.011934140738537158,-0.005788313120176358,0.010958500506936808,0.012028454463252736,0.009595300023203412,-0.0007869644969077383,0.00037055382851858276,0.02077417677806115
2026-01-09,-0.0018193423758875449,-0.0058740042997461606,0.004439319445426859,0.008880272471238904,0.0036610617119292588,0.005970118737892438,-0.019243832995251897,-0.0025923505744824826,-0.01154524452991812,-0.00498534532907724,-0.0057626365497204235,-0.025344160421365003,-0.015714109020231515,0.02469440633037645,-0.019776371077891097
2026-01-12,-0.014277444122410943,-0.011817355154492892,0.011256938739051092,0.0013417710284753248,-0.010317906070915983,-0.029838447428725323,-0.04265057997874577,0.0038339595854108843,0.017270687719791233,-0.008319981300573542,-0.014852397627682978,-0.0642054319002564,0.00963995400108364,0.0016267503557967355,-0.0006192470964035968
2026-01-13,-0.04188112643568365,-0.011777498898304928,-0.012005652880064499,-0.02042129904880674,-0.014743026446585095,-0.011894594289908689,-0.004421689987926247,0.0002570236121743896,-0.007065755145701513,-0.015249809558357086,-0.006251187239602385,-0.007675827729208828,0.01309539769278345,0.002646650568835396,-0.019339930979457298
2026-01-14,-0.009745948660904502,-0.03777048599859856,-0.005841323552490119,-0.010833959387148373,-0.04606663612375694,-0.03344790344123094,0.0007262872777449303,0.0021200132330880805,0.007313605934225809,-0.0006118375983209523,-0.010175711423860312,0.013007181600053874,0.02525600871523004,0.037494718274805994,0.0010642825430706715
2026-01-15,0.004514954855955988,0.0020960711268076526,0.046307864429679935,0.05780516537081026,-0.0032493899672287885,0.04492467849104176,-0.0024842933332374084,0.05934886680402385,0.008241789304533675,0.012810703378310695,0.008411257595953625,0.0108779618788033,-0.009591980222617646,0.001965972540708627,0.0003321135775395945
2026-01-16,0.010379576882297181,0.007225727146400462,-0.014202842703052942,-0.011190745204591512,-0.006519792493432264,0.004937884480714194,0.02076282247804384,0.0056371295804480415,0.010315325660873453,0.037853541994438134,0.008341026418605901,0.00915724343376012,0.025349347280146706,0.004039679982294153,-0.0011290763832969564
2026-01-20,-0.03113902321993911,-0.016424462411384733,-0.019365863005207484,-0.0369664489272894,-0.01946133631455782,-0.044391664833980826,-0.03454041153759413,-0.04566841175327563,-0.027258749441118835,-0.0023478812352212275,-0.0003676282760091132,-0.043572834094846136,0.001467070861264519,-0.017415772807365837,0.0009641633399883887
2026-01-21,-0.0023120661313811297,-0.0005757646812222239,0.010218650708260224,0.00669956901331159,-0.006231219234066887,0.009397152498505923,0.021068113522188403,0.01603534318723665,0.007921649521553054,0.02050147512281697,0.02004414591310777,0.010012217156681213,-0.003001097765542693,0.005557082511907785,-0.003587271351607413
2026-01-22,0.005264063123871843,0.007297887298544969,0.0017208757842863687,-0.001472780074126212,0.022294397100509844,0.015808874235665238,0.023386405460993798,0.010524358387686394,0.022202558400117534,-0.015477421777785882,0.012799652875566725,0.01757506225652672,0.00831334269893702,0.014252565962417973,0.0031335693131284703
2026-01-23,-0.019464404154289627,-0.013918031933555564,-0.03746919710117558,-0.022125128003920858,-0.012267094113845967,-0.01789739293512571,-0.017200043575245405,-0.00860729392072912,-0.017972179216902195,-0.011756798890133258,-0.012637892241792903,-0.07559456433843581,0.004797598086720534,-0.00814451764367885,-3.32621020995294e-05
2026-01-26,0.011151475686179468,0.005800471302739085,0.014125843152988038,0.016089337467099396,0.012534537989194572,0.010828453921885473,0.004313011022676783,-0.007407632379541673,0.007437893308918531,0.006199013117111685,0.006490013200062483,0.013253596032805515,0.004633164401185219,0.012548460232289171,0.008573949112188561
2026-01-27,-0.0024250174432784988,0.0028834728702029633,-0.0022964714559013943,0.004288534602824079,0.007495647009443163,-0.00026118771961380904,-0.010461018874809658,-0.013240854310869299,0.007577246825188233,0.01336354277530738,0.012537977784866872,-0.013943071305698496,0.0015138973141730627,-0.010394102251669368,-0.0066558768708809835
2026-01-28,0.0015316195091061857,-0.0069004967964461095,0.007625992299370443,-0.0017518836232449653,-0.00766535228259968,-0.0051398685987256165,-0.006843883833405062,0.013535980036788464,-0.002410339103698478,-0.01032634409410449,-0.013974820335575289,0.005987656109810446,0.005518791216349905,-0.004847651447210555,0.007231187907105641
2026-01-29,0.018785277715230198,0.024512700471325033,0.003533239521471332,0.00032899648458495356,0.029648930365844706,0.00875653764755202,0.004229801834183977,0.005447225020896118,0.0,0.01386696636632534,0.01058490996557282,0.004120659990191733,0.013214457712791061,0.01542570424405132,0.008299208310249995
2026-01-30,-0.001729639654550752,0.0022606831043614495,-0.005010010778720764,0.007717838379444286,-0.0016548623843221089,0.0044270831243098385,-0.017656877403541715,-0.007838428956117416,0.004349033776161582,-0.005167992556035839,-0.0039056327257506185,-0.0017326569644329215,-0.0026567127268297686,-0.007538558440895238,0.011072171835822875
2026-02-02,0.007355520871264121,0.015601496783411717,0.011674045132798128,0.012582048675115587,0.0196706551849104,0.009729858091641175,0.001874018927251253,0.0006434973069202599,0.012028502016246279,0.019391008734182202,0.022277673729228953,0.02169643581741587,0.005915753618309649,-0.003452733858595236,0.005459343398978023
2026-02-03,0.021775845373529057,0.0077734832836136025,-0.007756274898939042,-0.01183146978519245,0.00043346188719284307,0.012733356886632796,-0.009069367523851235,-0.044281363852953115,-0.013692053670717352,0.027193243395702504,0.02318689097648008,-0.001519999004181316,0.007910021466925654,-0.05837841981411429,0.006843378143350787
2026-02-04,0.0076862018384213915,0.017079932221625516,-0.02735923300032861,-0.015472131234161579,0.00899150216465805,-0.0023787031987687612,0.01155504748057301,0.005681926984786978,0.0014460195652579166,0.014669375307724719,0.012438162197804914,0.00949231187895161,0.005288978647316034,0.010915538841662853,0.05127961699911765
2026-02-05,-0.02240996439539278,-0.007945167115337437,-0.025062996563529394,-0.02354506344389673,-0.012132262850103603,-0.014391566622511065,0.0026860515580244826,-0.01984831558818345,-0.018097808691042383,0.005310872688651935,-0.0052169959588723724,-0.0378338967802232,0.009367943152687186,0.02086732423181159,0.005554621532345649
2026-02-06,0.03946354478197245,0.028940621761207153,0.043058877139973584,0.023430386978056328,0.026321552040350138,0.06004841428320695,0.012774211375295552,0.0014978469108941628,0.030196114880285174,0.016644984709996757,0.026729774295423336,0.027013402354276073,0.0164435876588227,0.004218898077762434,-0.0009357014786047779
2026-02-09,-0.0009304747294303084,-0.002122714856664265,0.016010753151226798,0.013280745919060921,0.006810666508584751,0.008802592506881313,0.001420059108443228,0.022264663378645633,0.020270203580113,-0.006309821510522173,-0.005602274983507627,-0.00013471018977284643,0.016442231327815637,0.002840240387618209,-0.014502763071596814
2026-02-10,-0.011859774587850813,-0.018081936582175606,0.00569088647028293,-0.02445844320134649,-0.02853815841848184,-0.01308873642561359,0.009842672412137654,0.007296988911859703,-0.07424681621694407,-0.0025731072693641055,0.003314025723584413,-0.012704240151503399,-0.001562176218507183,-0.02755480376841668,0.0002452148972049706
