Dataset,Holding_Days,Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
us_financials,30,BL,BL,210,7,1.3621828483133394,0.3621828483133393,0.4490470569766784,0.2903295733331829,1.4237145853540454,2.0102661721914874,2.4090774596357805,-0.1863979321962392,-0.0339126740275967,46,25,18,0.219047619047619,0.2056177703390694,0.1863979321962392,0.0016402636829923,0.1064473517050357,-0.0953193369407493,0.5904761904761905,0.9122706203401544,1.3153669409555715,-0.0254406189263754,-0.0451319383129333,-0.0511778186702016,-0.0736656223279904,-0.0470515730980715
us_financials,30,MVO,MVO,210,7,1.2148050504467605,0.2148050504467604,0.263013249653611,0.2537451419144247,1.0477905717933962,1.4257540723753792,1.5067936745601394,-0.1745516019174884,-0.0323003399099261,35,28,18,0.1666666666666666,0.1864779995987356,0.1745516019174884,0.001055046695779,0.0936203825512432,-0.0818196407412389,0.6095238095238096,0.7853597966647833,1.2259274874767347,-0.0233691771259859,-0.041122928801338,-0.0465046377222879,-0.0677568152878141,-0.0428485260905582
us_financials,30,EW,EW,210,7,1.2392293648014066,0.2392293648014065,0.2935464698988586,0.2232226511471088,1.2654245145180534,1.7406886132207304,1.9408115141377729,-0.1512493448026919,-0.0264778888155064,32,23,17,0.1523809523809524,0.1622756722896099,0.1512493448026919,0.0011209183133224,0.0803934835516356,-0.0721590063467793,0.580952380952381,0.9236154205180664,1.2804668329909557,-0.0196968420695455,-0.0353251913371455,-0.0408040873911631,-0.0607029441583255,-0.0368366184215458
us_financials,30,BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),210,7,1.1253266149004162,0.1253266149004162,0.1522170793432755,0.218353905964152,0.7586796696797106,1.0111301046702457,1.047631157972272,-0.1452964415814982,-0.0290554487399311,35,26,14,0.1666666666666666,0.1638371446809839,0.1452964415814982,0.0006573836081355,0.0715434966251378,-0.0732254143363968,0.5714285714285714,0.8681374442698557,1.1575165923598076,-0.0202346239811314,-0.0360986329424326,-0.0430104858473447,-0.0602930157217171,-0.0376703426901881
us_financials,30,RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),210,7,1.2055636212090122,0.2055636212090121,0.2514922404090494,0.2667223251801751,0.9753516006678894,1.318013929104122,1.366482773885969,-0.1840434765919969,-0.0339116658697796,47,26,19,0.2238095238095238,0.1973788296571132,0.1840434765919969,0.001032333519041,0.1000541988759498,-0.0942347169034776,0.5761904761904761,0.8960270477432811,1.2181940761453598,-0.0241284595859168,-0.0437007446353836,-0.051414423054425,-0.0733237759011726,-0.0456526991175852
us_financials,60,BL,BL,180,3,1.1912977724164322,0.1912977724164322,0.2776987255052634,0.3053369682489616,0.9556416148840996,1.328719429045842,1.4898165566177148,-0.1863979321962392,-0.0355339420129192,46,25,14,0.2555555555555555,0.219604460537459,0.1863979321962392,0.0011579075929414,0.1064473517050357,-0.0953193369407493,0.5777777777777777,0.8799229752050192,1.2041051239647629,-0.0270117272250585,-0.0491672019091996,-0.0560925835054791,-0.0848947247019834,-0.0491672019091996
us_financials,60,MVO,MVO,180,3,1.1221151871090034,0.1221151871090033,0.1750393657419364,0.270636520807383,0.7316655625745234,0.990824353846612,1.0027943818280087,-0.1745516019174884,-0.0323389331602591,32,25,13,0.1777777777777777,0.1998491674947264,0.1745516019174884,0.000785775485118,0.0936203825512432,-0.0818196407412389,0.5833333333333334,0.8244110360791503,1.1541754505108104,-0.0260565311397974,-0.0447493606076684,-0.0525262953270151,-0.0783407175426243,-0.0447493606076684
us_financials,60,EW,EW,180,3,1.1200139922995278,0.1200139922995278,0.1719601040881049,0.2351929763379382,0.7925980627516169,1.0718726104692184,1.1369312330736416,-0.1512493448026919,-0.027908408452721,32,23,14,0.1777777777777777,0.1739138546852439,0.1512493448026919,0.000739736100866,0.0803934835516356,-0.0721590063467793,0.5722222222222222,0.8735956654175967,1.1685760199741877,-0.0206106950961771,-0.0386473991205521,-0.0469940382680384,-0.0704470241848011,-0.0386473991205521
us_financials,60,BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),180,3,1.009723452017398,0.0097234520173981,0.0136392542876451,0.2528998508241168,0.1803123904173245,0.2401448094513708,0.0899126412090551,-0.1516945126317955,-0.0317541911274825,46,23,10,0.2555555555555555,0.1898894951860929,0.1516945126317955,0.0001809562565011,0.0826335294714969,-0.0827571660721562,0.55,0.8480967543864826,1.036562699805701,-0.0232349157080211,-0.0424982991314229,-0.0501176445139429,-0.0742910820794658,-0.0424982991314229
us_financials,60,RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),180,3,1.1169710704476168,0.1169710704476167,0.1675048545083124,0.2959170795392642,0.6710995339289016,0.9332111840662406,0.920520547549987,-0.1819675345152644,-0.0340705499493744,35,25,12,0.1944444444444444,0.2128026512660244,0.1819675345152644,0.0007880548180968,0.1111393692197517,-0.093209563563065,0.5777777777777777,0.8352878731600636,1.143025510640087,-0.0258141198499834,-0.0477573229827371,-0.0540751154464517,-0.0839780921686137,-0.0477573229827371
cross_asset_etfs,30,BL,BL,210,7,1.245634090641938,0.2456340906419378,0.301573154900957,0.176945908476951,1.5780311790227042,2.359272498252668,2.214219840785806,-0.1361983798293179,-0.0188851913609084,32,23,28,0.1523809523809524,0.1183526535336328,0.1361983798293179,0.0011080403197505,0.0812809763514959,-0.0571425668515668,0.5714285714285714,1.0389907793954205,1.3853210391938937,-0.0150597493057429,-0.0255555372550258,-0.0292103826059899,-0.0443585889852281,-0.026592149326396
cross_asset_etfs,30,MVO,MVO,210,7,1.3132888249723846,0.3132888249723846,0.3868589659292027,0.1224913090904838,2.7326078628000245,4.174975315993274,5.6107879497613,-0.0689491332399508,-0.0130820459899647,16,11,31,0.0761904761904762,0.0801731002008787,0.0689491332399508,0.0013282568029576,0.0332367560433017,-0.0273708117294183,0.6142857142857143,0.9979393077505482,1.5893107493805028,-0.0112304085008827,-0.0178433531574917,-0.0197944103438951,-0.0241824874902028,-0.0184565432995745
cross_asset_etfs,30,EW,EW,210,7,1.1873826264496818,0.1873826264496818,0.2288781664260979,0.1172815524173572,1.8162241641781425,2.7122714311824825,2.4076607647964576,-0.0950624646846571,-0.0122424721457986,27,24,32,0.1285714285714285,0.0785354987202968,0.0950624646846571,0.00084527614886,0.0543391981013977,-0.0379023342834879,0.6190476190476191,0.8832357881984495,1.4352581558224804,-0.0098119009720144,-0.0170199879501065,-0.0193030835256063,-0.02936545796376,-0.0177087143824001
cross_asset_etfs,30,BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),210,7,1.3381551083565368,0.3381551083565368,0.4184294758503377,0.1206625157067763,2.9589320632848244,4.694099009658816,5.948349036179845,-0.0703438001545151,-0.0135567234489862,29,11,34,0.1380952380952381,0.0760597903509793,0.0703438001545151,0.0014167943911166,0.0342304069736938,-0.0275661189256195,0.6047619047619047,1.078546823889486,1.650306585951382,-0.0103563617648785,-0.0166062540197172,-0.0190690804238944,-0.0230260691787377,-0.0171513965439227
cross_asset_etfs,30,RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),210,7,1.3542578910534628,0.3542578910534628,0.4389365688369449,0.120170457506296,3.0901846950009277,4.886058310110191,7.886828288980891,-0.0556543838351605,-0.0118096443521828,21,11,30,0.1,0.0760017349381245,0.0556543838351605,0.0014736067800683,0.0278037313484383,-0.0239679590810966,0.6333333333333333,0.9702806184287333,1.6759392500132666,-0.0121664694782171,-0.0160113942090737,-0.0167120033005626,-0.021010752106853,-0.0163930502362567
cross_asset_etfs,60,BL,BL,180,3,1.1555533129399416,0.1555533129399415,0.2243511170858745,0.1808648926615343,1.20907293616392,1.7964241214472276,1.647237781881315,-0.1361983798293179,-0.0190355053414862,32,23,23,0.1777777777777777,0.121730077106225,0.1361983798293179,0.0008677732016637,0.0812809763514959,-0.0571425668515668,0.5666666666666667,0.993016414746696,1.2985599269764485,-0.0134629724951222,-0.02739146590856,-0.0330278515746214,-0.051812125242707,-0.02739146590856
cross_asset_etfs,60,MVO,MVO,180,3,1.2078529686389938,0.2078529686389938,0.3026258714984922,0.1168861878698353,2.321166399036448,3.5208932553825862,4.389117850768616,-0.0689491332399508,-0.0115370775745231,17,13,24,0.0944444444444444,0.077057800994152,0.0689491332399508,0.0010766360785512,0.0332367560433017,-0.0273708117294183,0.6111111111111112,0.9501539253212836,1.493099025504874,-0.0103010271229232,-0.0171144379914359,-0.0198869533434548,-0.0258514052420831,-0.0171144379914359
cross_asset_etfs,60,EW,EW,180,3,1.1385864134833423,0.1385864134833423,0.199257369818512,0.1216873861624962,1.5540269153231303,2.312218929470937,2.0960677853187586,-0.0950624646846571,-0.0125858262390415,27,24,27,0.15,0.0817852803389635,0.0950624646846571,0.0007504185450469,0.0543391981013977,-0.0379023342834879,0.6055555555555555,0.8967615338762882,1.3767184111621888,-0.0101812030490159,-0.0185298998557973,-0.0219288161793917,-0.0342308870648164,-0.0185298998557973
cross_asset_etfs,60,BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),180,3,1.1532067008133218,0.1532067008133217,0.2208716811309194,0.1106330512363067,1.859538989822956,2.793219652649584,3.139888385980843,-0.0703438001545151,-0.0105454172829804,17,13,24,0.0944444444444444,0.0736520925383887,0.0703438001545151,0.0008163748902261,0.0342304069736938,-0.0275661189256195,0.5555555555555556,1.0966334778378974,1.3707918472973717,-0.0100429431128876,-0.0156232904553281,-0.0171381328270464,-0.0233252214538468,-0.0156232904553281
cross_asset_etfs,60,RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),180,3,1.1977989001495457,0.1977989001495455,0.2874710548991142,0.1267801257161634,2.057126489001805,3.077658934198264,3.656253765110715,-0.0786244810582531,-0.0207225563668561,57,54,19,0.3166666666666666,0.0847406293113627,0.0786244810582531,0.0010349315670226,0.0281860186063767,-0.0254034240502548,0.5833333333333334,1.019823128159262,1.427752379422967,-0.01195284008939,-0.0187972003747376,-0.0246010536166742,-0.0253389780361237,-0.0187972003747376
