Dataset,Method,Date,Daily_Return,Cumulative_Return,NAV
us_financials,BL,2026-01-02,0.021163227712440943,0.021163227712440946,1.021163227712441
us_financials,BL,2026-01-05,0.023178900755867985,0.04483266882312953,1.0448326688231295
us_financials,BL,2026-01-06,0.007693850824289208,0.05287145551339867,1.0528714555133987
us_financials,BL,2026-01-07,-0.01691295094496173,0.03506429223495022,1.0350642922349502
us_financials,BL,2026-01-08,0.0043539886200237524,0.039570950384334,1.039570950384334
us_financials,BL,2026-01-09,-0.003832983587494037,0.035586291993475294,1.0355862919934753
us_financials,BL,2026-01-12,-0.02134378385711682,0.01348296201177357,1.0134829620117736
us_financials,BL,2026-01-13,-0.011852063447205451,0.0014710976433482958,1.0014710976433483
us_financials,BL,2026-01-14,-0.016145501643884,-0.014698155609954688,0.9853018443900453
us_financials,BL,2026-01-15,0.02333690514316111,0.00829574006995748,1.0082957400699575
us_financials,BL,2026-01-16,0.001164258213356253,0.009469656666825976,1.009469656666826
us_financials,BL,2026-01-20,-0.031387230048159805,-0.022214799673612617,0.9777852003263874
us_financials,BL,2026-01-21,0.007617096081609838,-0.014766915855550455,0.9852330841444495
us_financials,BL,2026-01-22,0.012626713944432818,-0.0023266595334673346,0.9976733404665327
us_financials,BL,2026-01-23,-0.028774816203517913,-0.031034526536541596,0.9689654734634584
us_financials,BL,2026-01-26,0.011251764068271311,-0.02013195563883008,0.9798680443611699
us_financials,BL,2026-01-27,-0.0019882878745431016,-0.022080215390085645,0.9779197846099144
us_financials,BL,2026-01-28,-0.0018581506689637614,-0.02389733769205149,0.9761026623079485
us_financials,BL,2026-01-29,0.010043994923706789,-0.014093367506813781,0.9859066324931862
us_financials,BL,2026-01-30,-0.0018603545936533657,-0.0159275034394859,0.9840724965605141
us_financials,BL,2026-02-02,0.013144208952710996,-0.0029926489200785555,0.9970073510799214
us_financials,BL,2026-02-03,-0.0017741955373893887,-0.0047615349131089335,0.9952384650868911
us_financials,BL,2026-02-04,-0.0005676876641988632,-0.005326519512675043,0.994673480487325
us_financials,BL,2026-02-05,-0.017336476916869653,-0.022570653346965952,0.977429346653034
us_financials,BL,2026-02-06,0.03179108880179447,0.008502889809960612,1.0085028898099606
us_financials,BL,2026-02-09,0.0067162445649971755,0.015276241862430595,1.0152762418624306
us_financials,BL,2026-02-10,-0.01129659655539625,0.0038070757658317245,1.0038070757658317
