Date,us_technology__BL,us_technology__MVO,us_technology__EW,us_technology__BLM_LLM__gpt_oss_20b,us_technology__RelViewBL__gpt_oss_20b,us_financials__BL,us_financials__MVO,us_financials__EW,us_financials__BLM_LLM__gpt_oss_20b,us_financials__RelViewBL__gpt_oss_20b,cross_asset_etfs__BL,cross_asset_etfs__MVO,cross_asset_etfs__EW,cross_asset_etfs__BLM_LLM__gpt_oss_20b,cross_asset_etfs__RelViewBL__gpt_oss_20b
2026-01-26,1.0810858960017955,1.0955969118344315,1.0071460115000281,1.0810858960017957,1.1122711605910216,0.9798680443611699,0.983285449310771,1.0041887423273896,0.9859564082709288,0.9948880947463924,1.1108321130026322,1.12179648045666,1.0714718203327698,1.1283805955480504,1.0845801237075676
2026-01-27,1.0951000897652206,1.1117427447757007,1.0120469322671872,1.0951000897652208,1.1226456398470785,0.9779197846099144,0.9829791424406688,1.0035181262700656,0.9839497919134956,0.9936624540398172,1.1276444007138533,1.1388136282401675,1.0811593197370817,1.1512078927715046,1.0952726634678107
2026-01-28,1.1082043430529793,1.1261308225005031,1.0235553543578968,1.1082043430529795,1.1525861534161443,0.9761026623079485,0.9829553250336661,1.0022851762674907,0.9834668877641134,0.9908756572597381,1.1366693248155717,1.152098075361776,1.0870447117619773,1.166817299276347,1.0986377905435978
2026-01-29,1.1059095219229667,1.1340474240408853,1.009650686446614,1.1059095219229669,1.1537410014180776,0.9859066324931862,0.9918516572560331,1.0130266408196802,0.9907320896006105,0.9979944962696597,1.140429633433439,1.1514402903631422,1.0913370348058842,1.1720042567525604,1.0976324126455859
2026-01-30,1.0728342641125161,1.1006890411697774,0.9939486069394358,1.0728342641125161,1.1173459548166098,0.9840724965605141,0.9927289196682275,1.0113339028581865,0.9890639321116524,0.9958009341621168,1.0829927826415582,1.0760917900608993,1.055986663206686,1.0966110882636917,1.0559267623560782
2026-02-02,1.0828146295673986,1.1160148367372178,1.004437742585154,1.0828146295673986,1.135192199629246,0.9970073510799214,1.0060534728466846,1.0222864551486497,1.0009861425653848,1.00927936044132,1.0728860813823566,1.0677685085240316,1.0459175213567171,1.0780680575163755,1.0582855084968714
2026-02-03,1.0492184075043585,1.0763843131667714,0.9687332399995486,1.0492184075043585,1.105666021754766,0.9952384650868911,1.0064160643891322,1.0196503690894003,0.9977461829484418,1.0109333864579082,1.0847387656789864,1.0847034679739302,1.0572247890912674,1.1005914078998722,1.0618534395848098
2026-02-04,0.9782169515356997,1.0021919890999331,0.9432420086617693,0.9782169515356997,1.0355162441742987,0.994673480487325,1.0035014547590748,1.0272171636642144,0.9980254642981358,1.010882143599981,1.0835265410646346,1.0845347450209248,1.0577953895281622,1.101014991371176,1.0591622375770333
2026-02-05,0.9578406508011263,0.9937090009561927,0.9240814532519558,0.9578406508011263,1.0134445644453707,0.977429346653034,0.9811613966455014,1.0174450944263063,0.979351580902268,0.9944055866245703,1.04595503978642,1.0458224536341811,1.0384758552661504,1.0611781117920853,1.0304551868140546
2026-02-06,1.0120031525240003,1.0514816256299098,0.9536585125795147,1.0120031525240003,1.0580560668269343,1.0085028898099606,1.0164977682102772,1.0415820472154913,1.007516162127189,1.026079713707607,1.0733801920852932,1.075487111582721,1.0570417170779827,1.0882524418177992,1.0590593901773218
2026-02-09,1.0416217121049438,1.0746028374750731,0.9673354623941799,1.0416217121049438,1.0818554587801783,1.0152762418624306,1.0255774150347998,1.0470357289102614,1.0147859988033554,1.0310606158901783,1.0940008386943623,1.0984363626979845,1.069609495819044,1.1133543075463426,1.0743442720477332
2026-02-10,1.0363182351307358,1.06551547617692,0.9615824443937137,1.0363182351307358,1.079593309693116,1.0038070757658317,1.0037461021483678,1.033893447815906,0.9962360567373105,1.0243393699781536,1.0871580440584145,1.0906954808637102,1.0679711832977368,1.1055254595425783,1.0698668208817
2026-02-11,1.0572318038743864,1.0768244598995493,0.9583930729285836,1.0572318038743864,1.1044108707870217,0.9809743982826631,0.9799937881104738,1.0093092863560877,0.9747701122255101,1.001953302657089,1.0984894237640372,1.103533673744531,1.073613189386666,1.1205042042265014,1.0775590322713364
2026-02-12,1.037030770535664,1.0505754902233053,0.935482361655184,1.037030770535664,1.0863069107244858,0.9431392527769236,0.9456141250136215,0.9843424892475918,0.9449831385618882,0.9649230114775732,1.0619585582818958,1.0681754793858251,1.0542009897405291,1.0816087515494026,1.0508441796798476
2026-02-13,1.0488208890538486,1.0613357549925337,0.9441727655550797,1.0488208890538486,1.1039184502897912,0.9447571299734068,0.9478888462281073,0.9849833125318899,0.9442837316704045,0.9650704734001546,1.0696481042100305,1.0782783362661512,1.0616340256028474,1.091327340034207,1.057459671884816
2026-02-17,1.04373567573118,1.0543091120686336,0.9367834453715947,1.04373567573118,1.0944689331657027,0.9540664545583285,0.9551593882543965,0.9930262694274415,0.9498065662487735,0.9750854208834411,1.0604461062607644,1.0649910948662626,1.0553731537492204,1.0766132797597032,1.0520227913073248
2026-02-18,1.0598655411690248,1.0709165902951256,0.9484249936816673,1.0598655411690248,1.1091799855780757,0.9700798775388599,0.9727543814261622,1.0050827703599512,0.9653286706905331,0.9909938866077104,1.0806554018277763,1.080806028107866,1.0666874907478372,1.0999060862597654,1.0618398114262044
2026-02-19,1.060594666418871,1.0702212986054005,0.9421122492802335,1.060594666418871,1.105777340994613,0.9576819755153009,0.960915061963565,0.9953479166014845,0.9524525792146422,0.9777895322380797,1.0849287253348072,1.08092061068955,1.069096975198171,1.1044670252885227,1.0608988090747087
2026-02-20,1.0581859679734695,1.0700142178415057,0.9430289668267465,1.0581859679734695,1.105209448536894,0.9661879166685859,0.9686192839979885,1.0038778713298333,0.9598645442317388,0.9865323193083128,1.103886702619653,1.1048177823013656,1.0802789611848913,1.127274230806472,1.0772798395758387
2026-02-23,1.0431860031079072,1.0380403604496284,0.9169526023429789,1.0431860031079072,1.0907922141021524,0.9151376372359741,0.9247145408189967,0.9692698651989974,0.9136151200828688,0.9331400074994431,1.1032738409301242,1.1098209204475626,1.081919922293121,1.1348929921436,1.0716236873861318
2026-02-24,1.0650019250448561,1.0589058727923961,0.9327891254877037,1.0650019250448561,1.111161240718737,0.9191295675999392,0.9307122964206833,0.9721477351583596,0.9198491592984503,0.9362076442923754,1.1078495968116144,1.1112150368622102,1.0835076501659853,1.1347324997331543,1.078355988501404
2026-02-25,1.0824401652889437,1.0805431164047843,0.9518978370424227,1.0824401652889437,1.1262926201345391,0.9473214767125131,0.9590187607370584,0.9912328864836609,0.9447987501378483,0.9638897497309274,1.1150450141939054,1.12075676301055,1.087130519440464,1.1411274422626367,1.0884666016740892
2026-02-26,1.052362408233025,1.0528544725319795,0.9450425737745977,1.052362408233025,1.0993873035653918,0.9596616674663657,0.9709433054334281,1.0045027916222584,0.9602288104974891,0.9803335946050641,1.1123030149542226,1.1183702198790182,1.0875185634373177,1.1390910856251217,1.0853443578786626
2026-02-27,1.0319042677192833,1.0352675954626156,0.9351283508824846,1.0319042677192836,1.0787138167082788,0.8997417832570491,0.9220661351108506,0.9665942204099783,0.908283305544686,0.920710027565624,1.1210303122870378,1.1268726275265029,1.0933857483746956,1.153890927957297,1.0850219719222325
2026-03-02,1.0381397066673619,1.0405768790432872,0.9381491703471008,1.038139706667362,1.0838548474833871,0.9030120979647576,0.9248874396170561,0.9706166032622001,0.9077046640281179,0.9220647180455522,1.1228339650642356,1.1162095148504516,1.0948797953753402,1.1541196966477727,1.0762762094923233
2026-03-03,1.004058527770277,1.0124928256654293,0.9292593293436553,1.0040585277702772,1.045272203580745,0.9014288263229058,0.9237638532455875,0.9671750194638337,0.9076515057866105,0.918911473987885,1.0976429800801895,1.076906111638464,1.0783058813619837,1.1208299732474774,1.0469274179275287
2026-03-04,1.0326268796584732,1.042107813384705,0.9442620292851409,1.0326268796584734,1.0729531005992277,0.9100163997890498,0.930609094525253,0.9710047388269077,0.91448079818722,0.9262209372127567,1.1095773113299223,1.0875149671607804,1.0855906116752025,1.1334985766077095,1.0573164519130804
2026-03-05,1.0332600834317722,1.0471941267808067,0.9526912110356941,1.0332600834317724,1.062379646539778,0.8913210589684394,0.9112024293613554,0.9565378514064119,0.8984596118042659,0.9091060242958022,1.1051297752347546,1.0725804182165717,1.0801795551315707,1.1289051261855856,1.0415676885277279
2026-03-06,0.999063964891921,1.0155654631015685,0.938084565519823,0.9990639648919212,1.0244930697806471,0.8726585977726696,0.8948737766906442,0.9380326584484887,0.883107852061743,0.8889824381682838,1.1199334390380673,1.070892545395589,1.0878634163292797,1.150860658156824,1.0322118679535155
2026-03-09,1.0327017481701286,1.045163789479271,0.9485834483277624,1.0327017481701288,1.0542484747615275,0.8711784681372443,0.8924069120226382,0.9357266846893945,0.882434502079179,0.8894999595068821,1.127778096788135,1.0839443672677116,1.0926352725427775,1.1566945698512539,1.045508531850415
2026-03-10,1.0377748469949013,1.051308045374803,0.9452351109418108,1.0377748469949015,1.0618928819082816,0.8733826168736891,0.8925859732631305,0.9337267104323391,0.8811502794498827,0.8921868194022412,1.1345446275811317,1.0902984597580436,1.095965631519991,1.1661560639239503,1.0484655194257129
2026-03-11,1.0614301741534014,1.0704460970372511,0.952425931738197,1.0614301741534016,1.0875436039054382,0.8689420349481894,0.8861057184621781,0.9277617207567417,0.8776854724048511,0.8907989614570071,1.132821914957614,1.0844779467171262,1.0931897868938312,1.1643280462379235,1.0441946947392777
2026-03-12,1.0332884854465947,1.044967374659725,0.9356858077913086,1.033288485446595,1.0543060550046208,0.8432492857772732,0.8608423342714961,0.9129470957648937,0.8542725190283713,0.8653742139408933,1.1296204859519023,1.0636136675616652,1.0890245689546907,1.161322301844565,1.02396625838125
2026-03-13,1.0259735581399012,1.0390729857801648,0.9244789666993917,1.0259735581399014,1.0539503486453852,0.8412266158611806,0.8630621080459661,0.9125114516223475,0.8563015078976992,0.8640719122910911,1.1196082946664023,1.049232262383008,1.0820054121608695,1.148421323901867,1.0140188777794188
2026-03-16,1.040634269420546,1.0558565936672275,0.9380260924843208,1.0406342694205462,1.0704324548715243,0.8492803066352477,0.8728864400769368,0.9203971630016508,0.8615420662204213,0.8698648607289875,1.1253783359504541,1.0618017321754465,1.0867794740579284,1.1536538005477148,1.0277922263923778
2026-03-17,1.0479340335949263,1.0662601174366988,0.9442760622122598,1.0479340335949265,1.0799898650554265,0.8573730683495523,0.8804340101017536,0.9280061797998632,0.8693346441386182,0.8783981616342975,1.131003698568471,1.060786603166737,1.0917404797560444,1.1579836009916464,1.0293338217007342
2026-03-18,1.0424716691130402,1.059410221247786,0.9319684101773688,1.0424716691130405,1.0740154071878825,0.8534653339987507,0.8794895064132774,0.9215439350715059,0.8632200489011806,0.8737995574305809,1.1152192441043902,1.0370215925195816,1.0797302937822184,1.1389280046208239,1.0099322782685787
2026-03-19,1.0482438153549547,1.0629338802429695,0.9347018480023049,1.048243815354955,1.0758657009468884,0.8557958179955542,0.8821932024671693,0.9236552619240241,0.8650517298639022,0.8757904337723108,1.1019336923375358,1.0223516377659694,1.0704000733153403,1.117382265124638,1.0048887752181088
2026-03-20,1.0208431580489385,1.0327856903931014,0.9197650036707544,1.0208431580489388,1.0515078109110227,0.8622035629638286,0.8880542811014632,0.9251251717965026,0.870502699387221,0.88013900930178,1.0803317345240133,0.992067095552514,1.0515086557747322,1.0919103936279773,0.9791607599014346
2026-03-23,1.0295890628807087,1.0455324608470458,0.9271651475327687,1.029589062880709,1.0552906264485251,0.8762171875807572,0.9010347759500247,0.9352615022159484,0.8832121482782046,0.8939827875296551,1.0822601602640929,1.0036405276117712,1.0517755623456448,1.087957508629224,0.9969703258658307
2026-03-24,1.0240722728342482,1.037169855968777,0.9156394381085841,1.0240722728342484,1.0567424281400828,0.884505489207258,0.9095753804130168,0.9403637628092628,0.8886866627783302,0.9017745284865596,1.0859203575446452,1.0001518245663492,1.0528620540990588,1.0904214463136495,0.9938059517894527
2026-03-25,1.0316092715316056,1.0443436022961325,0.9189093606633193,1.0316092715316059,1.0660037825742434,0.888019129669607,0.913242195534189,0.9405338249211597,0.8907808356309768,0.9036037663638765,1.0978290762906218,1.017096332234695,1.0623852463959373,1.1062470241507807,1.0065151512971995
2026-03-26,0.9820808874402127,0.995381220218149,0.9008246035670567,0.9820808874402129,1.0168032655832926,0.8750261084711785,0.8992027757956395,0.9323666169550925,0.8798966483905706,0.891693177386341,1.0752132241740935,0.9852107924402622,1.0469378077778873,1.0793690962693199,0.9809140093749056
2026-03-27,0.967731987740439,0.9812582239016637,0.8822594564786699,0.9677319877404392,1.0038263524211328,0.8493065158646269,0.8722784069892751,0.909226011498402,0.8562293641315787,0.866662700483118,1.0809058277934038,0.9877220933397219,1.0509575566542506,1.0944841596345425,0.97266944852107
2026-03-30,0.9365984226372361,0.9505892252987876,0.8716147907791972,0.9365984226372364,0.9720789399451526,0.8534775754656587,0.8751035044265202,0.9154804601685527,0.8627068238966932,0.8716525198916741,1.0832634612057326,0.9856035088411697,1.0547696690472346,1.0995990682908445,0.9685416419798847
2026-03-31,0.9822459560831545,0.9958829788665923,0.8997759703362285,0.9822459560831545,1.0174930540311358,0.8845715668550466,0.9070667945053947,0.9393327238191236,0.8878215232307393,0.902908620098949,1.1169079712026286,1.0240053117123102,1.0761981466391368,1.1348593038854744,1.0035305271118693
2026-04-01,1.0054295672148084,1.0216470087851142,0.9089395965657148,1.0054295672148084,1.0412440931025393,0.8939004038261444,0.9144791368401204,0.9449868533364951,0.8919054850674349,0.9127246404225534,1.1195471630517857,1.0337848960196094,1.0792629618491838,1.1404816662251054,1.011675280659014
2026-04-02,1.0104599376372456,1.0299033275152105,0.9138270691793235,1.0104599376372456,1.044787755134508,0.8922245827317176,0.9140737646650384,0.9505354704609451,0.8921480695848394,0.9114816349322602,1.1317107266935869,1.0229890566476498,1.0864440303514868,1.1476894024604127,1.0067761366407435
2026-04-06,1.017333506955174,1.0371897671620809,0.9181154178424499,1.017333506955174,1.0556138173508092,0.903202249702113,0.9213325484254876,0.9583223127604457,0.8988157928930317,0.921841084583824,1.1383364118760753,1.0272619401198264,1.089576199638882,1.1530630729852631,1.0121988626442413
2026-04-07,1.0249780588675586,1.0461444095388723,0.9166286644167148,1.0249780588675586,1.0539600673307223,0.9027257575960107,0.9212252504293205,0.9598140408207964,0.900068727037264,0.9221964489253517,1.137773356032471,1.0286272116147244,1.0899891281539353,1.1537194602903422,1.0124164364888513
2026-04-08,1.0720924549539799,1.0890199046394184,0.9363155249571192,1.0720924549539799,1.101770302146648,0.9429516534691283,0.9633903165505436,0.9909758047637732,0.9375305440018518,0.9626420393076701,1.1527220621440344,1.0590797254941557,1.100497192820515,1.1661976168724817,1.0462403302870358
2026-04-09,1.0841478487851424,1.0999951448285719,0.9329257032062124,1.0841478487851424,1.1169521113980698,0.9520805276726025,0.971958076473344,0.9953112570718156,0.9450166925561913,0.9721720167386552,1.1612848994739349,1.0642847206904669,1.105646681605901,1.1742676830290875,1.0506450530474534
2026-04-10,1.102584859042344,1.1138767660018272,0.9319576615106743,1.102584859042344,1.1278969046085399,0.9471783710878982,0.9661094369019957,0.9872430240592783,0.9378820061817058,0.9664829710385374,1.160415314374929,1.0662520619696,1.1038203583836599,1.1741539572148456,1.0516519335795373
2026-04-13,1.132563543531855,1.139438147624368,0.95856726730217,1.132563543531855,1.1563899818472931,0.9610238801830822,0.9779345844572904,1.0024655920193348,0.9522406542189895,0.980719596106943,1.171674164531685,1.0699431314078633,1.1112869245392023,1.1820894573967722,1.0591321248286034
2026-04-14,1.1701276117446495,1.174900068288456,0.9736327197430296,1.1701276117446495,1.1960027331422272,0.9644401071935236,0.9821552256515215,1.0035194026217373,0.9616064339285944,0.9915002221803525,1.1870317881973713,1.092353540855412,1.1216577274384592,1.1989283397722206,1.077405969500727
2026-04-15,1.1850331675423795,1.1905490633483815,0.9932384850483358,1.1850331675423795,1.2016131916251584,0.9741756313471029,0.9896432485551224,1.0103482417537746,0.9734950683426347,1.004818064349471,1.1886719510782269,1.0929807088912393,1.120961185319878,1.1975041920054785,1.080172775082651
2026-04-16,1.2078396968937368,1.2137238031727955,1.0100082321130823,1.2078396968937368,1.2296187481804408,0.9655666472139274,0.976125307550939,0.9981489098565164,0.9551645747369651,0.9917564613615028,1.19423849612687,1.0930505779362443,1.1233798385311118,1.2019708589103923,1.0812708905281672
2026-04-17,1.2152724151477665,1.222538951622141,1.0196991351426337,1.2152724151477665,1.239005677716864,0.9818827725230859,0.988892403510938,1.0081205408868534,0.9678126239759257,1.0121102033622265,1.1999364169096305,1.1120473620096618,1.1291721752994068,1.205915492682135,1.1005755875584016
2026-04-20,1.208959843355467,1.2142974916932625,1.0245835924472109,1.208959843355467,1.2388664278535266,0.9865658612098452,0.9985463825927172,1.0123877157063719,0.9739688212966817,1.0160798197290506,1.2030831024562096,1.1045583589979795,1.1307754643555683,1.2061187335220602,1.096643614489741
2026-04-21,1.2180342242876427,1.2253294931235466,1.028783404971597,1.2180342242876427,1.2465468159942366,0.977613625990314,0.9870570896322464,1.0044681380457074,0.9638828916024093,1.0072128771339406,1.1962022584035612,1.0830086389388889,1.1232070144873716,1.1940413770773795,1.0806745264753688
2026-04-22,1.2684877809459976,1.2707375510758208,1.0550762084630363,1.2684877809459976,1.29119388266156,0.9748593133305166,0.9834937935904184,1.002577901132214,0.964301059035767,1.0055342929444868,1.212718345732857,1.0982244156232135,1.13224059374387,1.2109923160113958,1.0937643400049635
2026-04-23,1.250345208848738,1.2426181517335366,1.0370545248545169,1.250345208848738,1.3116043237841748,0.9614171349361957,0.9731652050583207,0.9942319515891335,0.9470903014930725,0.9918801198443116,1.2090889604405926,1.0861544420815035,1.1305963769223137,1.2058168451177673,1.0841163700551544
2026-04-24,1.3084591763580222,1.2883339486684517,1.0673559207237933,1.3084591763580222,1.3676961628964395,0.95111041856521,0.9637131246501592,0.9839429684877599,0.9373602072870271,0.9805025303472862,1.2169262134104974,1.09665648306127,1.1346479083260557,1.2140871193146654,1.0940200174410322
2026-04-27,1.3129093263004945,1.2883403685401693,1.0625011055574938,1.3129093263004945,1.368905054827303,0.9629792316741858,0.976770063923665,0.992032237998594,0.9508961924476984,0.9916589987337538,1.219075299046548,1.0936777474584167,1.1341530335031635,1.2139696800370297,1.0929353405848963
2026-04-28,1.2670498910791814,1.250397671077007,1.050268209506284,1.2670498910791814,1.3266807762614672,0.9596119899694715,0.9743802103237515,0.9917268608988736,0.9466628383135736,0.9870936570239144,1.2129718413279125,1.080624114846197,1.1312343607911932,1.2064729556121316,1.082680997965199
2026-04-29,1.283107404395313,1.2572642305133428,1.056852319242107,1.283107404395313,1.3438658363336056,0.9522073760180275,0.9659755235648904,0.9865092471003695,0.9404020790178929,0.9793534427412334,1.2216591751308665,1.0735007522160611,1.1328670300011723,1.2135032549428166,1.077000377925469
2026-04-30,1.3118454450560257,1.270577708781984,1.072022225178794,1.3118454450560257,1.3768887549518187,0.9649478898959118,0.9767329503652898,0.9985099951925588,0.9537983747619602,0.9924410566555757,1.2362449041531558,1.0924789840158198,1.1436179461443912,1.2280933730891037,1.0964866560103608
2026-05-01,1.3335988997918433,1.2903622891404523,1.0899290207526275,1.3335988997918433,1.397771824153414,0.9600638202603657,0.973644088900731,0.9934195701937645,0.951461239378741,0.9890427086259295,1.2386069540449742,1.0979748865897876,1.1438505686351712,1.2291317867943543,1.1014436638157656
2026-05-04,1.3379794207036164,1.2954480186764739,1.0921150152214447,1.3379794207036164,1.4046450896931117,0.9473644111679451,0.9610482431045655,0.9841140399271906,0.9406163939649447,0.9761592236931942,1.2348936647970015,1.084550895771625,1.138997640669235,1.2218953157917498,1.0917435971360632
2026-05-05,1.401507439853424,1.3407784220497252,1.1204051515701692,1.401507439853424,1.4669981267641123,0.9547826619768558,0.9701454940343227,0.9884758703696109,0.9468357746937545,0.9834442174634715,1.242500964637155,1.095506509278317,1.1446472950730724,1.2286282146851741,1.1045280620942526
2026-05-06,1.4839591622913808,1.4093022168843765,1.1451696424605189,1.4839591622913808,1.5609006543082362,0.96762257833352,0.9816775553706434,0.9974379057879502,0.9608081449110569,0.9971767245763682,1.258873073536847,1.1277766538338725,1.1558896863316812,1.2493836516573797,1.1316697870364023
2026-05-07,1.4666512037546253,1.3905739358898943,1.1506854460085305,1.4666512037546253,1.5463861398906613,0.9592888786766675,0.9690749813693138,0.9879335450715611,0.9455687165186729,0.988668108733613,1.256423274048041,1.1248203053551593,1.152068647077428,1.2485132323709587,1.1241904531136062
2026-05-08,1.5658525797120846,1.472915570794242,1.187436912203248,1.5658525797120846,1.643256950086049,0.9474455075554744,0.9591442577970415,0.9794346145901388,0.9398317775367047,0.9828362007661197,1.269946481102911,1.1395329356742572,1.1600045233690337,1.262358159771056,1.1381375276625008
2026-05-11,1.601802585580486,1.4891563610769096,1.198923703049466,1.601802585580486,1.6904143805251908,0.9364872905652175,0.9497485225201888,0.9722076390469482,0.9298738102353775,0.9727226109217706,1.2918146253358151,1.1521841539594513,1.1699522297305707,1.2831662538742048,1.1473467689366386
2026-05-12,1.550193291060199,1.4566077080317954,1.170913714736275,1.550193291060199,1.6391480065699164,0.9420815491630864,0.9590571643230872,0.9787829362784375,0.9371977608255383,0.9753337610741861,1.2910800780177,1.14490280063554,1.1695515281087736,1.2827819210525853,1.1387978062949355
2026-05-13,1.5725835356146045,1.4699584655463864,1.175460642463122,1.5725835356146045,1.6735993180423714,0.9336969858690366,0.9540888443466005,0.971577335991896,0.9337963003549224,0.9651915709957238,1.2976309588414592,1.1530658378167946,1.1705003359057713,1.2887487924490624,1.1472708814753556
2026-05-14,1.5898181411355845,1.4966607338824571,1.1950845696473922,1.5898181411355845,1.6795873628673177,0.942222395956894,0.9588226195631747,0.9780985283267082,0.9382604163350982,0.9753593072136024,1.294425419200493,1.1466387205627373,1.1677517177030914,1.2814144607409812,1.1464732234417179
2026-05-15,1.5377497102043438,1.4485623221001849,1.1911044908231572,1.5377497102043438,1.6284952795317413,0.9366916089044501,0.954053758742868,0.9747572403363365,0.9365707875101057,0.9695459895850664,1.2665457356763912,1.1132736789386088,1.1496538201486588,1.2532477703947025,1.1172863396769335
2026-05-18,1.4987160274990503,1.4160450048001374,1.186126209280208,1.4987160274990503,1.5880132265659104,0.9383543349817423,0.9576240004627716,0.9818413113065844,0.9416833051929971,0.9702887258873544,1.2688099382507398,1.1167259657523565,1.152596222416405,1.2581075914101019,1.1187658706357306
2026-05-19,1.4780690935601666,1.4036742504631021,1.1740502377984494,1.4780690935601666,1.572949201438636,0.9264169727341738,0.9435629675514152,0.9700598997229313,0.9297247879126574,0.9571843959873171,1.2578048406436897,1.1008039707997315,1.145618423182943,1.245995045424843,1.1058784728873408
2026-05-20,1.537320571178723,1.4549292700702259,1.1950452344392675,1.537320571178723,1.634170070197294,0.9535409811998272,0.9704102823071106,0.982594329559715,0.9488289421116164,0.9860150843457675,1.2674179435236161,1.1193481827974592,1.1537256698988279,1.2541494838868354,1.1254923701340689
2026-05-21,1.5528047050237341,1.4882595827744565,1.1926950505649265,1.5528047050237341,1.647283466833887,0.9570626859300327,0.9744175075402342,0.986154764721796,0.9527057321620914,0.9896049554458752,1.2720169387121132,1.1246231258692119,1.1563107208809642,1.2569599272851237,1.1322758781903464
