Holding_Days,Rebalance,Formation_End,Holding_Start,Method,AAPL,MSFT,NVDA,AMD,AVGO,ORCL,CRM,ADBE,QCOM,TXN,AMAT,MU,IBM,CSCO,INTU
60,0,2025-03-03,2025-03-04,BL,0.0,0.0,0.15,0.15,0.15,0.10000000000000023,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0
60,0,2025-03-03,2025-03-04,MVO,0.15,5.514516579091996e-17,0.09999999999999981,0.0,0.14999999999999997,0.1499999999999999,0.15,1.1115757577910865e-16,4.306696951692807e-17,0.0,4.469908130396348e-17,1.45288238210564e-18,0.15,0.14999999999999997,0.0
60,0,2025-03-03,2025-03-04,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
60,0,2025-03-03,2025-03-04,BLM_LLM__llama_31_8b,0.15,0.15,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,5.001028435093303e-18,0.10000000000000012,6.40398070981403e-18,0.0,0.0
60,0,2025-03-03,2025-03-04,RelViewBL__llama_31_8b,1.5376385581898408e-16,0.09999999999999999,0.15,0.0,0.15,0.15,0.0,0.0,0.1499999999999999,0.0,0.15,0.15,0.0,0.0,0.0
60,1,2025-05-28,2025-05-29,BL,3.434464594476961e-17,4.41731467804847e-17,0.15,0.14999999999999997,0.14999999999999994,0.09999999999999962,6.140749454853636e-17,5.812493662501126e-17,0.1499999999999999,1.3357370765021415e-16,0.1499999999999999,0.15,6.788851720042896e-17,1.0686029779826337e-17,4.132235157200849e-17
60,1,2025-05-28,2025-05-29,MVO,0.0,0.0,0.15,0.0,0.15,0.15,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15
60,1,2025-05-28,2025-05-29,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
60,1,2025-05-28,2025-05-29,BLM_LLM__llama_31_8b,0.0,0.15,0.14999999999999997,2.064786019269237e-17,7.395121178674656e-17,0.14899508334812195,0.0,0.15,0.10100491665187807,0.0,0.0,0.0,0.0,0.15,0.15
60,1,2025-05-28,2025-05-29,RelViewBL__llama_31_8b,9.312078817947948e-17,8.965989967327369e-17,0.14999999999999997,0.14999999999999986,0.14999999999999994,7.28583859910259e-17,2.7388987024489675e-17,0.0,0.10000000000000027,0.14999999999999986,0.15,0.1499999999999999,0.0,3.94120790547334e-17,7.383689170690983e-18
60,2,2025-08-22,2025-08-25,BL,0.0,4.96929187781275e-17,0.14999999999999988,0.14999999999999994,0.14999999999999983,0.10000000000000044,2.1964396746224393e-17,6.306988891953955e-17,0.14999999999999977,6.928051882182373e-17,0.1499999999999999,0.14999999999999997,2.673453886815591e-17,3.646660880387582e-17,4.0777834195460726e-17
60,2,2025-08-22,2025-08-25,MVO,1.3190010077127987e-17,0.1000000000000001,0.15,0.15,0.14999999999999997,0.14999999999999994,0.0,1.998847201774073e-17,0.0,0.0,1.2432546824862118e-18,0.14999999999999997,1.196959198423997e-16,0.14999999999999994,5.666458207127365e-17
60,2,2025-08-22,2025-08-25,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
60,2,2025-08-22,2025-08-25,BLM_LLM__llama_31_8b,0.15,0.14999999999999994,9.244167135872356e-17,0.1499999999999999,0.06252473647161898,7.4133557796547e-17,0.15,1.0976466646023833e-16,0.0,0.0,8.277362763982776e-17,0.03747526352838104,0.14999999999999986,0.15,0.0
60,2,2025-08-22,2025-08-25,RelViewBL__llama_31_8b,0.15,1.1080546202801855e-16,0.15,0.15,0.15,0.10000000000000005,0.0,3.890981271109336e-17,1.7774588378693418e-17,0.0,0.1499999999999999,0.15,0.0,0.0,0.0
