Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,180,3,1.8075811306826823,0.8075811306826823,1.2905349283887841,0.42274278632292556,2.1702874253516184,3.543980326352323,5.543364549510951,-0.23280715472747293,-0.04912614636449871,33,23,22,0.18333333333333332,0.25888218015563025,0.23280715472747293,0.003640767275058537,0.17916622436457835,-0.09757104299695007,0.6,1.0033732943130216,1.5050599414695323,-0.03361163804828909,-0.05676266310126495,-0.07381999033749113,-0.08863319715045025,-0.05676266310126496
MVO,MVO,180,3,1.4432657249775274,0.44326572497752736,0.6714170082862168,0.3231796788461943,1.7494291097377581,2.8649750264514386,3.617713808093043,-0.18559152102751098,-0.04100060108241345,46,23,18,0.25555555555555554,0.19734201262812134,0.18559152102751098,0.0022435711819413975,0.12465501023284561,-0.0692278289811042,0.6,0.9273051082967253,1.390957662445088,-0.029152835690695947,-0.0427151786704064,-0.048162453134630655,-0.06522411729464764,-0.0427151786704064
EW,EW,180,3,1.3489657761194007,0.3489657761194007,0.5205520959424168,0.3014742735480368,1.5389401717093645,2.4167169010319527,2.66448931154499,-0.195366554366314,-0.03612877283238275,46,23,17,0.25555555555555554,0.19197567994077494,0.195366554366314,0.0018410748821427445,0.13758024423207146,-0.07344408765037777,0.6222222222222222,0.8275163641713666,1.3629681292234275,-0.024968228535832266,-0.042713338631591574,-0.05618152715762323,-0.07077654515872872,-0.042713338631591574
BLM_LLM__llama_31_8b,LLM-BLM (Llama-3.1-8B),180,3,1.3002403126390358,0.30024031263903583,0.44421907732772237,0.28726155682539417,1.4219934708761248,2.1747759733276886,2.0775422754619575,-0.21381951288040424,-0.04216908739528743,64,41,14,0.35555555555555557,0.18782810884855783,0.21381951288040424,0.001620968485077069,0.12197747932395085,-0.07286910932987803,0.5944444444444444,0.9118775244305328,1.3365876043022877,-0.02385581503211513,-0.0431477556875131,-0.05157825951486694,-0.07033427701454988,-0.043147755687513105
RelViewBL__llama_31_8b,PairBL (Llama-3.1-8B),180,3,1.7867463083242727,0.7867463083242727,1.2536582062503152,0.3926650670667479,2.2651038924484324,3.708219722332022,5.815055819302655,-0.21558833572824665,-0.043448364277009974,38,25,20,0.2111111111111111,0.23985287777987255,0.21558833572824665,0.003529472904132601,0.1596695899594699,-0.08954740013013873,0.5944444444444444,1.0391253560318119,1.5231015492521078,-0.03248528307293273,-0.052503932431859086,-0.06609818841445209,-0.08160339139060445,-0.052503932431859086
