Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
BL,BL,180,3,1.1912977724164322,0.1912977724164322,0.2776987255052634,0.30533696824896167,0.9556416148840996,1.328719429045842,1.4898165566177148,-0.18639793219623924,-0.035533942012919255,46,25,14,0.25555555555555554,0.21960446053745905,0.18639793219623924,0.001157907592941479,0.10644735170503579,-0.09531933694074932,0.5777777777777777,0.8799229752050192,1.2041051239647629,-0.027011727225058534,-0.04916720190919965,-0.056092583505479104,-0.08489472470198343,-0.049167201909199654
MVO,MVO,180,3,1.1221151871090034,0.12211518710900338,0.17503936574193646,0.27063652080738304,0.7316655625745234,0.9908243538466119,1.0027943818280087,-0.17455160191748842,-0.032338933160259146,32,25,13,0.17777777777777778,0.1998491674947264,0.17455160191748842,0.0007857754851180381,0.09362038255124323,-0.08181964074123896,0.5833333333333334,0.8244110360791503,1.1541754505108104,-0.02605653113979747,-0.044749360607668404,-0.052526295327015145,-0.07834071754262435,-0.044749360607668404
EW,EW,180,3,1.1200139922995278,0.1200139922995278,0.17196010408810491,0.2351929763379382,0.7925980627516169,1.0718726104692184,1.1369312330736416,-0.15124934480269192,-0.027908408452721037,32,23,14,0.17777777777777778,0.1739138546852439,0.15124934480269192,0.0007397361008660186,0.08039348355163563,-0.07215900634677935,0.5722222222222222,0.8735956654175967,1.1685760199741877,-0.02061069509617712,-0.0386473991205521,-0.04699403826803844,-0.07044702418480117,-0.03864739912055211
BLM_LLM__gpt_oss_120b,LLM-BLM (GPT-OSS-120B),180,3,1.009723452017398,0.009723452017398104,0.01363925428764512,0.25289985082411687,0.1803123904173245,0.24014480945137082,0.08991264120905515,-0.15169451263179556,-0.03175419112748254,46,23,10,0.25555555555555554,0.18988949518609294,0.15169451263179556,0.0001809562565011162,0.08263352947149691,-0.08275716607215627,0.55,0.8480967543864826,1.036562699805701,-0.023234915708021185,-0.042498299131422994,-0.050117644513942905,-0.07429108207946589,-0.04249829913142299
RelViewBL__gpt_oss_120b,PairBL (GPT-OSS-120B),180,3,1.1169710704476168,0.11697107044761679,0.16750485450831243,0.29591707953926427,0.6710995339289016,0.9332111840662406,0.920520547549987,-0.18196753451526448,-0.03407054994937441,35,25,12,0.19444444444444445,0.21280265126602443,0.18196753451526448,0.0007880548180968331,0.1111393692197517,-0.09320956356306506,0.5777777777777777,0.8352878731600636,1.143025510640087,-0.025814119849983466,-0.04775732298273714,-0.05407511544645173,-0.08397809216861375,-0.047757322982737146
