Date,PairBL_GPT-OSS-20B,BL,PairBL_GPT-OSS-120B,PairBL_Llama-3.1-8B,PairBL_Llama-3.1-70B
2025-03-04,0.9954081569983688,0.9953559383403155,0.9994212108897133,0.992821603786442,0.9953559383403155
2025-03-05,1.0038703506537554,1.0118527730765552,0.997085699916509,0.9993732272239992,1.0118527730765552
2025-03-06,0.9915748211495836,0.9987786217948404,0.9936790000068004,0.9868202446263648,0.9987786217948404
2025-03-07,0.9957267530792484,1.0033860147356657,0.9957447423837852,0.9924596659860448,1.0033860147356657
2025-03-10,0.973756518921061,0.978426902460344,0.9915177623679964,0.9709367065552988,0.978426902460344
2025-03-11,0.9772718709566826,0.9805876871762356,0.9973564808118524,0.9693808282327796,0.9805876871762356
2025-03-12,0.9834356179215858,0.9860375236698228,1.0005002448913516,0.9747357730977272,0.9860375236698228
2025-03-13,0.978335874448118,0.9784335960374604,1.00500663958363,0.9640374532067691,0.9784335960374604
2025-03-14,0.991641756656109,0.9950681057980426,1.00576741197,0.9798083268515638,0.9950681057980426
2025-03-17,0.9988883107582468,1.004489285152494,1.0100885737116894,0.9889801916037512,1.004489285152494
2025-03-18,0.993712111586481,0.9972947390733388,1.011238884523361,0.9809368937190548,0.9972947390733388
2025-03-19,1.001458090890541,1.0048224978484914,1.0146210552376318,0.9894655035798884,1.0048224978484914
2025-03-20,0.9998516663125488,0.99991436338153,1.016391652021422,0.9888566036468818,0.99991436338153
2025-03-21,0.9960881248955094,0.9960719198534824,1.0108277405726602,0.9873893773046736,0.9960719198534824
2025-03-24,1.0083574556897246,1.0085106443779936,1.0097685799975575,1.0008883752113673,1.0085106443779936
2025-03-25,1.0125763258642697,1.0121248063348145,1.0139950102676565,1.0008213431137365,1.0121248063348145
2025-03-26,1.0062963067084154,1.0033858616899165,1.0128702648207817,0.993819324679164,1.0033858616899165
2025-03-27,1.009866304489423,1.0057822174168338,1.0186761563481328,0.9919779474302438,1.0057822174168338
2025-03-28,0.9957512204679492,0.9878388513345284,1.020288757840324,0.976666938750967,0.9878388513345284
2025-03-31,1.0030695618199588,0.989387677219409,1.0319748112808689,0.9841900561651268,0.989387677219409
2025-04-01,1.002248768914118,0.9897127402709408,1.0316928256036235,0.9865584378058528,0.9897127402709408
2025-04-02,1.0093499599164368,0.9961381388158506,1.0349445939318802,0.9931769493722918,0.9961381388158506
2025-04-03,0.9607870957023064,0.9498359609918028,1.009669148379047,0.9491418882227132,0.9498359609918028
2025-04-04,0.9109872061175852,0.8955598960928064,0.9840200948523145,0.9024662543642868,0.8955598960928064
2025-04-07,0.903299929683878,0.8862027208921895,0.9665079980946624,0.8884119381577981,0.8862027208921895
2025-04-08,0.8911884982258397,0.8742750475269506,0.9535726123099416,0.8704441821793708,0.8742750475269506
2025-04-09,0.9585879327016076,0.9453369769896915,0.9804500277030408,0.9394947966704642,0.9453369769896915
2025-04-10,0.9378808911326616,0.9200281778675752,0.9718085330872058,0.9080633613903784,0.9200281778675752
2025-04-11,0.956098429251137,0.9401441820323004,0.9838980802798158,0.9242785723625672,0.9401441820323004
2025-04-14,0.9618052797837132,0.9484170755476236,0.9873758101172376,0.9317446547265474,0.9484170755476236
2025-04-15,0.9617738729434252,0.9483804573275127,0.9890445552616952,0.9309117889126544,0.9483804573275127
2025-04-16,0.9586030319160946,0.9372573925626254,1.0022076140328615,0.9214200099632398,0.9372573925626254
2025-04-17,0.9588677530043784,0.9381325365917168,1.0039933082516284,0.9246823646789792,0.9381325365917168
2025-04-21,0.9498514720681586,0.9254371258537046,1.0022175299050944,0.9083484811187112,0.9254371258537046
2025-04-22,0.9624420702511688,0.9424724408416664,1.0021700881802262,0.9267010813076116,0.9424724408416664
2025-04-23,0.9714765697071972,0.9580444518660504,1.002041434563934,0.9353580772355038,0.9580444518660504
2025-04-24,0.9861348542428844,0.9726265083743684,1.0099098320796829,0.9503266435359382,0.9726265083743684
2025-04-25,0.9856618517660712,0.9731656308256912,1.0094405977472851,0.9546288948006136,0.9731656308256912
2025-04-28,0.9877378107195566,0.9753217153759962,1.010457664645942,0.9539198723634884,0.9753217153759962
2025-04-29,0.9856126592541656,0.9773663751081668,1.0030016591584507,0.9548170994703608,0.9773663751081668
2025-04-30,0.9794639909554608,0.975316786588476,0.9912306065070156,0.9489644088720074,0.975316786588476
2025-05-01,0.9811120380139212,0.9785611350442696,0.9883059380294078,0.954730771753162,0.9785611350442696
2025-05-02,0.9889509895564288,0.9924000377077674,0.9838373422984876,0.966105165662814,0.9924000377077674
2025-05-05,0.9895314441302252,0.9917957305635524,0.9842082410862903,0.9598700573557976,0.9917957305635524
2025-05-06,0.9952672055261024,0.9898979531027036,1.000606216098721,0.9592482656101864,0.9898979531027036
2025-05-07,0.9904779596408522,0.986702021433616,0.9915712574698936,0.958204832640358,0.986702021433616
2025-05-08,0.997082041678628,0.993272851293717,0.9920102047544382,0.967982390150258,0.993272851293717
2025-05-09,1.000337059016632,0.995617693600683,0.9985296564917306,0.9702796848108324,0.995617693600683
2025-05-12,1.0173819868686609,1.0192552397358443,0.9943069563367716,0.9947073708497756,1.0192552397358443
2025-05-13,1.0254852193355195,1.0247321935278104,1.0025251461202402,1.0018043898071982,1.0247321935278104
2025-05-14,1.016891065189082,1.0211530762324137,0.9912531436528113,0.99984469936817,1.0211530762324137
2025-05-15,1.022487973584675,1.0264698326471495,0.9945254825783788,1.001092604668532,1.0264698326471495
2025-05-16,1.0239358262029763,1.029261141942721,0.992357409679694,1.0064452141612386,1.029261141942721
2025-05-19,1.0273673888077843,1.0313383018605788,0.9950687056874504,1.0075930707530931,1.0313383018605788
2025-05-20,1.032845269415019,1.0339987590874284,1.002174101884712,1.0057248478755874,1.0339987590874284
2025-05-21,1.022236893601982,1.022621248039418,0.997899131155864,0.9894858657223702,1.022621248039418
2025-05-22,1.0181507339281817,1.0198842105263846,0.9943085814387448,0.9888880417358988,1.0198842105263846
2025-05-23,1.0210755361666932,1.0191885049088636,1.003143630477474,0.9878069016344746,1.0191885049088636
2025-05-27,1.0297471097748556,1.032072861083532,1.0002313334572863,1.0002880976330064,1.032072861083532
2025-05-28,1.0249609714406385,1.0252506958149892,0.9982116192445324,0.9965582794831768,1.0252506958149892
2025-05-29,1.0288564631145751,1.0260592763737832,0.999281317502026,1.0003433151251848,1.0260592763737832
2025-05-30,1.0245440367923806,1.023889470881819,0.9967381516393664,0.9961775339062974,1.023889470881819
2025-06-02,1.0377709337048315,1.0346337059523518,1.0021975115964554,1.009469735859308,1.0346337059523518
2025-06-03,1.042080875706423,1.0399101846292285,1.0068837376041022,1.0130057768959808,1.0399101846292285
2025-06-04,1.043550222146179,1.0402337006174167,1.0092003133764018,1.014788795351823,1.0402337006174167
2025-06-05,1.0476072932884837,1.0397759401766071,1.0075125445780382,1.0188158313509084,1.0397759401766071
2025-06-06,1.0569722558121473,1.0511706579477609,1.015568933501674,1.027575849451264,1.0511706579477609
2025-06-09,1.0631683558782148,1.0549824867930926,1.018305918540706,1.0335963028941253,1.0549824867930926
2025-06-10,1.0667401138865356,1.058066234343384,1.022770822395808,1.036987013460818,1.058066234343384
2025-06-11,1.0642305594666583,1.063741242541105,1.0215463073773774,1.0344620877309472,1.063741242541105
2025-06-12,1.0665541364206337,1.0663416851445238,1.0237736678003584,1.037011400738642,1.0663416851445238
2025-06-13,1.0526338440439695,1.0640404722801746,1.0098642010832652,1.023736305698182,1.0640404722801746
2025-06-16,1.062107701915924,1.0696308230963036,1.019070474917991,1.0327219838806558,1.0696308230963036
2025-06-17,1.0563603217332045,1.0680139847275076,1.00952974421875,1.0268841784016445,1.0680139847275076
2025-06-18,1.0549850623015105,1.0689003469022846,1.0105644709115655,1.0256686201151315,1.0689003469022846
2025-06-20,1.049202249228549,1.0671794839126691,1.007396201718974,1.0195728318339743,1.0671794839126691
2025-06-23,1.0590136281326097,1.063026460002899,1.016276862700395,1.029012320466131,1.063026460002899
2025-06-24,1.07083357437469,1.068739233903362,1.030137479436744,1.0405116841507869,1.068739233903362
2025-06-25,1.0706355912307854,1.066920060861264,1.0277451295603053,1.0401479723141258,1.066920060861264
2025-06-26,1.081395732430645,1.0768953306350364,1.0374031070836849,1.050691383667986,1.0768953306350364
