Date,PairBL_GPT-OSS-20B,BL,PairBL_GPT-OSS-120B,PairBL_Llama-3.1-8B,PairBL_Llama-3.1-70B
2025-06-25,1.355925429946998,1.3164456784343266,1.2999781630146725,1.3495799792135204,1.3164456784343266
2025-06-26,1.3639948561222364,1.3245781871432702,1.308511169905174,1.3562667001348914,1.3245781871432702
2025-06-27,1.3626244384993085,1.3241967923071414,1.3086893599417528,1.355110163724925,1.3241967923071414
2025-06-30,1.3711469281768824,1.3301374001660815,1.3176794746079843,1.3633236003612323,1.3301374001660815
2025-07-01,1.345776961775646,1.3054843049710985,1.3040162680149523,1.33983685481425,1.3054843049710985
2025-07-02,1.3793974235018711,1.3360087377423355,1.3358203389011498,1.374126892329436,1.3360087377423355
2025-07-03,1.393861449564544,1.3478405415221777,1.3489325265664769,1.3889028588649626,1.3478405415221777
2025-07-07,1.3747907037273142,1.3291246363785223,1.3323196876769587,1.371749559904548,1.3291246363785223
2025-07-08,1.3953749157309383,1.3489558860153152,1.3507366767374709,1.39317789869566,1.3489558860153152
2025-07-09,1.4025797245526048,1.355501928210047,1.3561995113963006,1.4003043843822318,1.355501928210047
2025-07-10,1.414836992788394,1.367326479934967,1.362653194665013,1.4148863574728898,1.367326479934967
2025-07-11,1.4153199698128704,1.368384471934229,1.3619827340824735,1.417843136177372,1.368384471934229
2025-07-14,1.4034869500078744,1.352476530930421,1.350736963236825,1.398066463254034,1.352476530930421
2025-07-15,1.434659258843325,1.385787200689338,1.3779695621176802,1.423850678779523,1.385787200689338
2025-07-16,1.4399785063857533,1.3848658712094564,1.3728548230524318,1.418657077449212,1.3848658712094564
2025-07-17,1.449187282773149,1.3856517184095931,1.3728557196760882,1.4112893481765294,1.3856517184095931
2025-07-18,1.4428475018536226,1.3792273976250862,1.367356924516928,1.4091027440734911,1.3792273976250862
2025-07-21,1.4399613442987562,1.386319714270148,1.3685549337011138,1.4112152468373498,1.386319714270148
2025-07-22,1.412981227680055,1.3534378267665024,1.341659792531822,1.3906479591112622,1.3534378267665024
2025-07-23,1.4156304331510314,1.372444695430603,1.3408322056440032,1.3752436616647143,1.372444695430603
2025-07-24,1.4321583553978017,1.3881302032771492,1.3569073689720144,1.3862335583728778,1.3881302032771492
2025-07-25,1.440433414260347,1.391656514667145,1.360199068873945,1.3869138534918903,1.391656514667145
2025-07-28,1.4633764638698514,1.4176394180500822,1.3847406344265103,1.4121849927180063,1.4176394180500822
2025-07-29,1.4716779374083084,1.424968003069576,1.3886621220539417,1.4151269600222809,1.424968003069576
2025-07-30,1.4853105415779877,1.4385675949015275,1.4020925372113626,1.4215952839750614,1.4385675949015275
2025-07-31,1.45391972968104,1.3906465741490237,1.359439276188092,1.374667368672899,1.3906465741490237
2025-08-01,1.4162556623850595,1.365417331135521,1.3316566531489742,1.352292136580043,1.365417331135521
2025-08-04,1.452609080673937,1.3977786211180614,1.362351435503712,1.3768541834886472,1.3977786211180614
2025-08-05,1.4472216979934454,1.3883506675291375,1.3506555445767023,1.3721325266035582,1.3883506675291375
2025-08-06,1.4431351734072475,1.3800194349191015,1.3450972650708042,1.3688003952563703,1.3800194349191015
2025-08-07,1.4515828753097888,1.4027859980295587,1.3641847013947768,1.4002169933980004,1.4027859980295587
2025-08-08,1.4701574836391158,1.4242554621023782,1.3830211373182784,1.4300199135662983,1.4242554621023782
2025-08-11,1.4693413551394638,1.4323685548234346,1.3795215833583474,1.4314058278307762,1.4323685548234346
2025-08-12,1.4952138782088646,1.4640838381506869,1.4074138806677845,1.4664931320458634,1.4640838381506869
2025-08-13,1.4935354633238287,1.4658252020991376,1.4156540353246394,1.4789847626884771,1.4658252020991376
2025-08-14,1.4908215152809408,1.466039131879788,1.410403036162208,1.4764429480980474,1.466039131879788
2025-08-15,1.485622750918964,1.419467379053338,1.3728568407609465,1.4309823928000147,1.419467379053338
2025-08-18,1.492280625162807,1.4281804782084884,1.3806074134222683,1.4383277414507232,1.4281804782084884
2025-08-19,1.451711170743679,1.3852419441975592,1.353429520646494,1.4137631090550882,1.3852419441975592
2025-08-20,1.442636863621964,1.3699674115175782,1.343011992993769,1.4020072562865944,1.3699674115175782
2025-08-21,1.4340418397787615,1.3603400068528106,1.3358104387549807,1.3939169667480364,1.3603400068528106
2025-08-22,1.4587793878750197,1.3857214640765383,1.359416861529427,1.421306833261846,1.3857214640765383
2025-08-25,1.4517834622568022,1.377038250621569,1.352647507691675,1.4130187001270045,1.377038250621569
2025-08-26,1.4567188487358702,1.392350144915102,1.366100655272156,1.4271086249798637,1.392350144915102
2025-08-27,1.4680577513092847,1.3981910128652302,1.37032135518385,1.4337510373875684,1.3981910128652302
2025-08-28,1.4894153533415833,1.416945295975534,1.384606002510603,1.451605661146678,1.416945295975534
2025-08-29,1.447619704761414,1.3751555385184382,1.3501475460656172,1.416226171591747,1.3751555385184382
2025-09-02,1.4370422162996663,1.3633064195752111,1.337388480759134,1.4044668886406553,1.3633064195752111
2025-09-03,1.4383872770083113,1.3613707955058671,1.3394908132753238,1.4137046220982743,1.3613707955058671
2025-09-04,1.4347643264897638,1.3807974597249388,1.346671618955925,1.4315588509599375,1.3807974597249388
2025-09-05,1.4633296491805494,1.4051246616712414,1.3649547854540631,1.446578668049165,1.4051246616712414
2025-09-08,1.4776543262835755,1.4170947334658195,1.3694104979000936,1.4541260149538782,1.4170947334658195
2025-09-09,1.4899547389224164,1.428576275908848,1.3778857942421092,1.4630353393360451,1.428576275908848
2025-09-10,1.604703005499909,1.5220618551716496,1.4125586717441998,1.4992761676833366,1.5220618551716496
2025-09-11,1.5993307620620625,1.531017216852404,1.4286734913826822,1.5172274361228273,1.531017216852404
2025-09-12,1.5982856662018898,1.5359346404296983,1.4405889956195503,1.5360664945845324,1.5359346404296983
2025-09-15,1.609826025498467,1.551764785857207,1.4477518822600957,1.551763938728114,1.551764785857207
2025-09-16,1.6036661574807132,1.5560161029685102,1.4458162525159215,1.5490060897543811,1.5560161029685102
2025-09-17,1.5895736949747543,1.5458591266763313,1.4411392070446545,1.5410740954223392,1.5458591266763313
2025-09-18,1.6081583721516837,1.5812137707860603,1.4735482004169334,1.5732058776272293,1.5812137707860603
2025-09-19,1.6094266272210451,1.577101482297145,1.4673994290094852,1.5750176158307103,1.577101482297145
2025-09-22,1.6395055833834564,1.615924085110126,1.4971003223846997,1.6089030457028908,1.615924085110126
2025-09-23,1.623483144395797,1.6066125299486913,1.4973189267243352,1.6037356754714691,1.6066125299486913
2025-09-24,1.6141460195072412,1.6017166445398676,1.49170584290969,1.5941737015110646,1.6017166445398676
2025-09-25,1.5857102203555782,1.5773062439584535,1.4820299695614494,1.5874103812872835,1.5773062439584535
2025-09-26,1.5814752696673802,1.5750656218257064,1.4868088086632265,1.5901971413705838,1.5750656218257064
2025-09-29,1.5943837485329837,1.583369668529414,1.49796061208073,1.6044862111145448,1.583369668529414
2025-09-30,1.5989438447827389,1.5970204802921597,1.5109703463971675,1.6188719392530986,1.5970204802921597
2025-10-01,1.62926483451683,1.6447238619793854,1.548118238442892,1.6638977917316868,1.6447238619793854
2025-10-02,1.6504562128516564,1.6712083017624513,1.5733812281689066,1.6876559068048345,1.6712083017624513
2025-10-03,1.644665805451549,1.6600847996913437,1.5618416687682932,1.678874072858828,1.6600847996913437
2025-10-06,1.7140505232763394,1.7280313422203388,1.6246986233449123,1.747568541936722,1.7280313422203388
2025-10-07,1.6914234178679528,1.706573511280254,1.604027985297244,1.7326612316322805,1.706573511280254
2025-10-08,1.759073781989418,1.776721219075163,1.6669370160860275,1.7973197597119002,1.776721219075163
2025-10-09,1.7699477697692332,1.7818487612809486,1.6691809399557105,1.8045430893940877,1.7818487612809486
2025-10-10,1.6872816661780463,1.6882952756708955,1.581190344011407,1.71848786537381,1.6882952756708955
2025-10-13,1.7661983124577805,1.77132309454765,1.653704838799706,1.7988405319869738,1.77132309454765
2025-10-14,1.7237137036086003,1.735065995661477,1.6181564996143225,1.7538652320080117,1.735065995661477
2025-10-15,1.772726000554601,1.7880289754098877,1.6605710999787209,1.7925800588855618,1.7880289754098877
2025-10-16,1.8033938918552583,1.813059946555926,1.686040497119074,1.828215719911348,1.813059946555926
2025-10-17,1.77577390139372,1.7867478879712608,1.6760954776206751,1.80171617271292,1.7867478879712608
2025-10-20,1.788167559140608,1.794910000879553,1.707531006413878,1.8186271238987184,1.794910000879553
2025-10-21,1.7742596327958269,1.776428407698973,1.7010213686287066,1.8122431230582128,1.776428407698973
2025-10-22,1.7440123104692955,1.7511727389233325,1.6725890247719726,1.786035025511163,1.7511727389233325
2025-10-23,1.7814882471071602,1.7906737153360288,1.7019446855918992,1.8150546235109632,1.7906737153360288
2025-10-24,1.8347276067240843,1.8431941037310773,1.7486708659857182,1.867721604137652,1.8431941037310773
2025-10-27,1.8590022443018532,1.887563841757231,1.793210742211681,1.9102255503204435,1.887563841757231
2025-10-28,1.8759222248941296,1.8989496619048032,1.8032982752913824,1.924961510548721,1.8989496619048032
2025-10-29,1.9094458452288436,1.9325004145554503,1.8375067659408624,1.945505166595893,1.9325004145554503
2025-10-30,1.8639536079758623,1.8809452747964728,1.812606375573473,1.903587331054161,1.8809452747964728
2025-10-31,1.8690448322622668,1.88718973254962,1.8165532421634445,1.9134148931136377,1.88718973254962
2025-11-03,1.888441324378231,1.9059128075383585,1.8404876358013604,1.927746923166746,1.9059128075383585
2025-11-04,1.8137636569736173,1.8272658637842405,1.7676155417211747,1.8497121289213876,1.8272658637842405
2025-11-05,1.859306801489112,1.881685548990341,1.8161383301911609,1.889983983294888,1.881685548990341
2025-11-06,1.8015488641235915,1.826392234935889,1.755398506486883,1.828063114153472,1.826392234935889
2025-11-07,1.7831971102839046,1.80488587486798,1.7403027582617778,1.811298866468396,1.80488587486798
2025-11-10,1.843739782013748,1.8655062158513445,1.7990324409315828,1.8682908712873083,1.8655062158513445
2025-11-11,1.7991749532229475,1.820882386605769,1.7643576016870903,1.8344767006862528,1.820882386605769
2025-11-12,1.8241736883654756,1.8478660973952927,1.8024145948769903,1.8608936545622152,1.8478660973952927
2025-11-13,1.757806515795011,1.782565935646217,1.7437974180208764,1.7978640988364567,1.782565935646217
2025-11-14,1.7862156410916652,1.80844925288944,1.7662840358794705,1.8242340610968515,1.80844925288944
2025-11-17,1.7639546533332662,1.7833167065763236,1.7380831266858974,1.788167547156449,1.7833167065763236
2025-11-18,1.7213518482742836,1.7426392149405905,1.7034871442722217,1.7550126953355765,1.7426392149405905
2025-11-19,1.7266108132289182,1.7688672943077262,1.7155759672969373,1.767094823958256,1.7688672943077262
2025-11-20,1.654569897556482,1.664445940942212,1.6609074756023323,1.7086940963545016,1.664445940942212
2025-11-21,1.660395541588252,1.655989898900073,1.6429315294290756,1.7076349435720442,1.655989898900073
2025-11-24,1.729384693839616,1.7335664130547723,1.700051537290176,1.7637610957567162,1.7335664130547723
2025-11-25,1.7187082024080431,1.7285424025286722,1.686056113282618,1.7509208263925178,1.7285424025286722
2025-11-26,1.7474810072398113,1.7777768458893486,1.721703158296903,1.781033202243517,1.7777768458893486
2025-11-28,1.763517650925822,1.7895598955836869,1.7295502989658658,1.7955691347952154,1.7895598955836869
2025-12-01,1.7644785004638956,1.791277868531615,1.7217353022277686,1.7905306037899695,1.791277868531615
2025-12-02,1.762922566321771,1.7980371846729315,1.7161451417053273,1.7951043004696188,1.7980371846729315
2025-12-03,1.7513816748622075,1.808383259151262,1.717201183274103,1.794890682582739,1.808383259151262
2025-12-04,1.749534009292125,1.813316053532125,1.7333647763987037,1.7976501125391378,1.813316053532125
2025-12-05,1.771400516847366,1.836791958382942,1.744639021809394,1.8058795127530167,1.836791958382942
2025-12-08,1.7969630006447244,1.8688753394181503,1.7685107195695762,1.8283611428130928,1.8688753394181503
2025-12-09,1.8059599040997392,1.8794448550939864,1.774120505169854,1.8341294215284865,1.8794448550939864
2025-12-10,1.8165354815828088,1.9115891003540053,1.7739426645546774,1.8421106698789769,1.9115891003540053
2025-12-11,1.8083294296006,1.8595618295391287,1.7373586452658356,1.8318386155699995,1.8595618295391287
2025-12-12,1.7333610638419166,1.7596967122663647,1.671127911122102,1.7677713032410238,1.7596967122663647
2025-12-15,1.7027106390737532,1.7349037118587187,1.6435476029101468,1.7472829268987646,1.7349037118587187
2025-12-16,1.7076395485485203,1.7344712513565212,1.6502274956461676,1.747756434551362,1.7344712513565212
2025-12-17,1.660240192720884,1.6629194903064546,1.6015522548898449,1.7002427485551073,1.6629194903064546
2025-12-18,1.703457456052952,1.7089631712618656,1.6164834130810206,1.7212359513432005,1.7089631712618656
2025-12-19,1.758233596052529,1.781860612683262,1.667002323630274,1.7627769286605273,1.781860612683262
2025-12-22,1.7738588161028064,1.8104325072500005,1.6814879519919352,1.7645551905389487,1.8104325072500005
2025-12-23,1.789760503191471,1.8221434542489776,1.69364815302528,1.7815612007790416,1.8221434542489776
2025-12-24,1.802149207141528,1.8360647426559684,1.6986232147068152,1.783671863741666,1.8360647426559684
2025-12-26,1.8044131602273736,1.8404127411051336,1.703219561229681,1.7876031595183854,1.8404127411051336
2025-12-29,1.808401652630086,1.8412355402091531,1.6959520307649114,1.7800937456059736,1.8412355402091531
2025-12-30,1.804228002616897,1.838209586107018,1.694138911435568,1.778160387660343,1.838209586107018
2025-12-31,1.786304737674536,1.816282272954382,1.6779671842547372,1.7641906935331,1.816282272954382
