Dataset,Holding_Days,Method,Display,trading_days,rebalances,final_nav,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,avg_drawdown,max_drawdown_days,drawdown_recovery_days,drawdown_count,max_drawdown_duration_pct,downside_deviation,ulcer_index,mean_daily_return,best_day,worst_day,positive_day_ratio,gain_loss_ratio,profit_factor,daily_var_95,daily_cvar_95,daily_var_99,daily_cvar_99,worst_5_percent_avg
cross_asset_etfs,30,BL,BL,210,7,1.245634090641938,0.2456340906419378,0.301573154900957,0.176945908476951,1.5780311790227042,2.359272498252668,2.214219840785806,-0.1361983798293179,-0.0188851913609084,32,23,28,0.1523809523809524,0.1183526535336328,0.1361983798293179,0.0011080403197505,0.0812809763514959,-0.0571425668515668,0.5714285714285714,1.0389907793954205,1.3853210391938937,-0.0150597493057429,-0.0255555372550258,-0.0292103826059899,-0.0443585889852281,-0.026592149326396
cross_asset_etfs,30,MVO,MVO,210,7,1.3132888249723846,0.3132888249723846,0.3868589659292027,0.1224913090904838,2.7326078628000245,4.174975315993274,5.6107879497613,-0.0689491332399508,-0.0130820459899647,16,11,31,0.0761904761904762,0.0801731002008787,0.0689491332399508,0.0013282568029576,0.0332367560433017,-0.0273708117294183,0.6142857142857143,0.9979393077505482,1.5893107493805028,-0.0112304085008827,-0.0178433531574917,-0.0197944103438951,-0.0241824874902028,-0.0184565432995745
cross_asset_etfs,30,EW,EW,210,7,1.1873826264496818,0.1873826264496818,0.2288781664260979,0.1172815524173572,1.8162241641781425,2.7122714311824825,2.4076607647964576,-0.0950624646846571,-0.0122424721457986,27,24,32,0.1285714285714285,0.0785354987202968,0.0950624646846571,0.00084527614886,0.0543391981013977,-0.0379023342834879,0.6190476190476191,0.8832357881984495,1.4352581558224804,-0.0098119009720144,-0.0170199879501065,-0.0193030835256063,-0.02936545796376,-0.0177087143824001
cross_asset_etfs,30,BLM_LLM__gpt_oss_20b,LLM-BLM (GPT-OSS-20B),210,7,1.215211501988756,0.2152115019887559,0.2635203639666801,0.1196023724514339,2.016061579266874,3.012207182817637,3.1385323924445467,-0.0839629263030893,-0.013201112160854,28,11,27,0.1333333333333333,0.0800495229092948,0.0839629263030893,0.0009568482059067,0.0410853711022839,-0.0328902585679448,0.6095238095238096,0.9089562815977068,1.4188585859086154,-0.0098105843778718,-0.0164134960028564,-0.0220412805263562,-0.026480543427879,-0.0170721299038946
cross_asset_etfs,30,RelViewBL__gpt_oss_20b,PairBL (GPT-OSS-20B),210,7,1.3308951442089962,0.3308951442089962,0.4091999160643771,0.1673754650868559,2.134002842237261,3.1651745921968173,3.375913440752009,-0.1212116137590378,-0.0176961062637203,26,23,27,0.1238095238095238,0.1128467665248855,0.1212116137590378,0.001417379834191,0.0708032924865766,-0.0503190712820083,0.6142857142857143,0.9484544582456308,1.5105015446134118,-0.014243164894209,-0.0238816536864865,-0.0295030512037669,-0.0434606756455053,-0.0248306197043587
cross_asset_etfs,60,BL,BL,180,3,1.1555533129399416,0.1555533129399415,0.2243511170858745,0.1808648926615343,1.20907293616392,1.7964241214472276,1.647237781881315,-0.1361983798293179,-0.0190355053414862,32,23,23,0.1777777777777777,0.121730077106225,0.1361983798293179,0.0008677732016637,0.0812809763514959,-0.0571425668515668,0.5666666666666667,0.993016414746696,1.2985599269764485,-0.0134629724951222,-0.02739146590856,-0.0330278515746214,-0.051812125242707,-0.02739146590856
cross_asset_etfs,60,MVO,MVO,180,3,1.2078529686389938,0.2078529686389938,0.3026258714984922,0.1168861878698353,2.321166399036448,3.5208932553825862,4.389117850768616,-0.0689491332399508,-0.0115370775745231,17,13,24,0.0944444444444444,0.077057800994152,0.0689491332399508,0.0010766360785512,0.0332367560433017,-0.0273708117294183,0.6111111111111112,0.9501539253212836,1.493099025504874,-0.0103010271229232,-0.0171144379914359,-0.0198869533434548,-0.0258514052420831,-0.0171144379914359
cross_asset_etfs,60,EW,EW,180,3,1.1385864134833423,0.1385864134833423,0.199257369818512,0.1216873861624962,1.5540269153231303,2.312218929470937,2.0960677853187586,-0.0950624646846571,-0.0125858262390415,27,24,27,0.15,0.0817852803389635,0.0950624646846571,0.0007504185450469,0.0543391981013977,-0.0379023342834879,0.6055555555555555,0.8967615338762882,1.3767184111621888,-0.0101812030490159,-0.0185298998557973,-0.0219288161793917,-0.0342308870648164,-0.0185298998557973
cross_asset_etfs,60,BLM_LLM__gpt_oss_20b,LLM-BLM (GPT-OSS-20B),180,3,1.207248347248572,0.207248347248572,0.3017130755877251,0.1443332465525024,1.899324522630052,2.912130887860994,3.122182961877833,-0.0966352962884212,-0.0132086578125219,36,13,23,0.2,0.0941357669570045,0.0966352962884212,0.001087839978603,0.0605461497193239,-0.0428518509388749,0.6111111111111112,0.9127458334031852,1.4343148810621484,-0.0130096688452664,-0.0209412611227871,-0.0247066334294099,-0.0367047543455677,-0.0209412611227871
cross_asset_etfs,60,RelViewBL__gpt_oss_20b,PairBL (GPT-OSS-20B),180,3,1.2465294008471182,0.2465294008471181,0.3613930739790363,0.1750125287492409,1.85054144464184,2.7942639882714317,3.014619160435782,-0.1198801754868414,-0.0188491289072237,32,23,21,0.1777777777777777,0.115904559891777,0.1198801754868414,0.0012851902292938,0.0756287077424646,-0.0518323880571263,0.6166666666666667,0.8938971127448552,1.4380083987634626,-0.0134315785937088,-0.0250954839391036,-0.0281962195387169,-0.0499726987804684,-0.0250954839391036
